BRI,Q,gamma,global_best,B_avg,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,sparsity,BRI_time
50,1,0.04497,5.493030754548857e+93,2.2738593116736208e+95,50,1.0,1.0,1.018325604193243e+96,0.5810891326657541,17.59
