BRI,Q,gamma,global_best,B_avg,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,sparsity,BRI_time
15,1,0.04150,5.058568044092464e+130,5.5579456496748154e+132,50,1.0,1.0,1.1609734359996687e+133,0.8247335628439826,24.52
