BRI,Q,gamma,global_best,B_avg,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,sparsity,BRI_time
47,1,0.04466,6.5820744145344795e+96,1.8884075330073617e+98,50,0.7356459952189006,0.7356459952189006,3.147859178207788e+98,0.8297548429245704,25.6
