BRI,Q,gamma,global_best,B_avg,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,sparsity,BRI_time
23,1,0.04227,1.0818748805768137e+123,3.0964388233081277e+124,50,1.0,1.0,2.6284812083310372e+124,0.9441482829086665,35.44
