number,value,datetime_start,datetime_complete,duration,params_dt,params_mu,params_noise,params_r,params_steps,state
0,2.00405734957195e-05,2025-08-18 00:04:15.982683,2025-08-18 00:04:21.393447,0 days 00:00:05.410764,0.06811026686568641,0.5969576086240264,0.00012289994112813193,0.583263550535023,400,COMPLETE
1,0.0007720538940944518,2025-08-18 00:04:21.394170,2025-08-18 00:04:27.181253,0 days 00:00:05.787083,0.02501933148798087,0.1704300111621666,0.00022138623546168385,0.5498067960329494,1000,COMPLETE
2,8.831019439556207e-05,2025-08-18 00:04:27.181529,2025-08-18 00:04:30.591115,0 days 00:00:03.409586,0.0640384006762578,0.27553099369109285,0.0006645833066041897,0.20317158577874886,600,COMPLETE
3,7.122894688442759e-05,2025-08-18 00:04:30.591298,2025-08-18 00:04:35.579982,0 days 00:00:04.988684,0.05403588090288586,0.7054214601207814,0.1752569887245631,0.24676925596794802,900,COMPLETE
4,0.00021043216913664675,2025-08-18 00:04:35.580489,2025-08-18 00:04:40.211738,0 days 00:00:04.631249,0.06520605922602402,0.1822279630381377,0.17992518517118508,0.11557657922809535,800,COMPLETE
5,0.00031349085285129586,2025-08-18 00:04:40.211979,2025-08-18 00:04:42.520725,0 days 00:00:02.308746,0.027337902460105524,0.4757438281724802,0.0014057416635543842,0.51916799449345,400,COMPLETE
6,7.722162143193095e-05,2025-08-18 00:04:42.520898,2025-08-18 00:04:46.505308,0 days 00:00:03.984410,0.0482625651734365,0.35503711361210905,0.009965109612425214,0.46704402620190394,700,COMPLETE
7,0.0008818638123649551,2025-08-18 00:04:46.505815,2025-08-18 00:04:51.963375,0 days 00:00:05.457560,0.018798282885775775,0.14629979117636882,0.16438264429231106,0.3668770377659282,900,COMPLETE
8,2.3772610984264615e-05,2025-08-18 00:04:51.963619,2025-08-18 00:04:57.778542,0 days 00:00:05.814923,0.05207280932788539,0.425963659958069,0.0005176766474542533,0.15204243494115408,1000,COMPLETE
9,0.0006532013799681293,2025-08-18 00:04:57.778758,2025-08-18 00:05:00.701795,0 days 00:00:02.923037,0.02642260640578252,0.09249137922049781,0.013359936111752808,0.2344981737624378,500,COMPLETE
10,4.018574300397491e-05,2025-08-18 00:05:00.701972,2025-08-18 00:05:05.011359,0 days 00:00:04.309387,0.0651406703126813,0.5487573667185746,0.0005027412252893399,0.17027349911863973,700,COMPLETE
11,0.001004131891089999,2025-08-18 00:05:05.011610,2025-08-18 00:05:09.784103,0 days 00:00:04.772493,0.02128954136121663,0.22609488032019193,0.030099993858178478,0.1444969685634548,800,COMPLETE
12,0.0015728356765599858,2025-08-18 00:05:09.784315,2025-08-18 00:05:14.279457,0 days 00:00:04.495142,0.01192784157116984,0.07374364222075507,0.10601351530612357,0.12679918913548602,800,COMPLETE
13,3.7459028193710436e-05,2025-08-18 00:05:14.279680,2025-08-18 00:05:17.104246,0 days 00:00:02.824566,0.06316781152284297,0.6931407635889432,0.05627694743623067,0.36732440428224344,500,COMPLETE
14,3.614178115368939e-05,2025-08-18 00:05:17.104459,2025-08-18 00:05:22.720620,0 days 00:00:05.616161,0.06736078148321263,0.268791154286313,0.13374951363232415,0.15161541463620692,1000,COMPLETE
15,0.00042692392311526246,2025-08-18 00:05:22.720824,2025-08-18 00:05:25.564016,0 days 00:00:02.843192,0.027571202202702566,0.41234817591404027,0.0028062223832059064,0.14400939436630117,500,COMPLETE
16,0.0014120731859390801,2025-08-18 00:05:25.564192,2025-08-18 00:05:31.231453,0 days 00:00:05.667261,0.0273077802682905,0.21452733026010384,0.005810648893403967,0.33193832208823026,1000,COMPLETE
17,0.0010149455106921673,2025-08-18 00:05:31.231677,2025-08-18 00:05:34.034067,0 days 00:00:02.802390,0.013158879735378744,0.4514942986971922,0.0025432353626602447,0.5319099716856178,500,COMPLETE
18,2.5359152785115142e-05,2025-08-18 00:05:34.034298,2025-08-18 00:05:39.615243,0 days 00:00:05.580945,0.03138500958373112,0.5177484374327018,0.0020172496683670514,0.15803276838826136,1000,COMPLETE
19,5.556391090413083e-05,2025-08-18 00:05:39.615470,2025-08-18 00:05:42.428292,0 days 00:00:02.812822,0.03282866820072726,0.24506510034291634,0.002748121548621329,0.1536490122013978,500,COMPLETE
20,0.00011641743571214003,2025-08-18 00:05:42.428503,2025-08-18 00:05:48.015734,0 days 00:00:05.587231,0.03604367113984669,0.18825891172547843,0.0064959591119039635,0.1957380294963277,1000,COMPLETE
21,0.0005098467021912771,2025-08-18 00:05:48.015971,2025-08-18 00:05:50.280555,0 days 00:00:02.264584,0.034859237234997315,0.296028396805213,0.010054434877619504,0.24011330324016383,400,COMPLETE
22,3.7243638129839276e-05,2025-08-18 00:05:50.280770,2025-08-18 00:05:55.318885,0 days 00:00:05.038115,0.05168713412074141,0.29555629491698293,0.0016411622811369235,0.4394303267942595,900,COMPLETE
23,0.0001369535790039382,2025-08-18 00:05:55.319104,2025-08-18 00:05:59.356220,0 days 00:00:04.037116,0.05424153937714487,0.47343396288796397,0.00021765340732421008,0.23842629702619567,700,COMPLETE
24,6.509917689352066e-05,2025-08-18 00:05:59.356431,2025-08-18 00:06:02.805343,0 days 00:00:03.448912,0.030553726281893328,0.2725089038240137,0.00035404656112852895,0.45400001495772896,600,COMPLETE
25,5.954558080993495e-05,2025-08-18 00:06:02.805519,2025-08-18 00:06:06.742768,0 days 00:00:03.937249,0.058400814238791454,0.082304564545108,0.16498052121725512,0.38269828359358804,700,COMPLETE
26,0.00044502556152575644,2025-08-18 00:06:06.743243,2025-08-18 00:06:11.468357,0 days 00:00:04.725114,0.019117881475403824,0.7327698456413232,0.005071262234086411,0.1651485247978105,800,COMPLETE
27,0.0003705030627888972,2025-08-18 00:06:11.468589,2025-08-18 00:06:15.075751,0 days 00:00:03.607162,0.045681374148172485,0.4468769944381195,0.03997647284656622,0.19340010652109135,600,COMPLETE
28,8.298517748276811e-05,2025-08-18 00:06:15.075929,2025-08-18 00:06:20.265334,0 days 00:00:05.189405,0.03351156205497894,0.09148060115007244,0.0012122034503351568,0.32320948678148337,900,COMPLETE
29,2.1649041480960186e-05,2025-08-18 00:06:20.265558,2025-08-18 00:06:24.288665,0 days 00:00:04.023107,0.0519445530600076,0.21072722824476292,0.0024148928585639873,0.32641718563139654,700,COMPLETE
30,0.0011694446547289579,2025-08-18 00:06:24.288889,2025-08-18 00:06:27.432169,0 days 00:00:03.143280,0.015295675606013696,0.33652946296526176,0.01979521854630325,0.41206166520541165,500,COMPLETE
31,0.0006001150195945234,2025-08-18 00:06:27.432706,2025-08-18 00:06:31.081952,0 days 00:00:03.649246,0.011408994691026273,0.32467810650968415,0.05735051914213952,0.44096662859960495,600,COMPLETE
32,0.0020238244431405867,2025-08-18 00:06:31.082256,2025-08-18 00:06:35.129568,0 days 00:00:04.047312,0.014454604449723624,0.11349834280285828,0.08972187076602586,0.22419286790120674,700,COMPLETE
33,0.0007620814949405304,2025-08-18 00:06:35.129790,2025-08-18 00:06:38.681478,0 days 00:00:03.551688,0.012483894926565296,0.0963794568590504,0.08583080183621632,0.26217258481335504,600,COMPLETE
34,0.0009119398123010559,2025-08-18 00:06:38.681656,2025-08-18 00:06:44.484650,0 days 00:00:05.802994,0.014227036555550479,0.41999163994859684,0.004765441599400128,0.3946956980920958,1000,COMPLETE
35,0.0018509087257965265,2025-08-18 00:06:44.484896,2025-08-18 00:06:49.102754,0 days 00:00:04.617858,0.01334584226265501,0.13666744540518008,0.1820294884570289,0.1342334552532095,800,COMPLETE
36,0.001985504358076039,2025-08-18 00:06:49.103238,2025-08-18 00:06:53.710933,0 days 00:00:04.607695,0.011686731139171697,0.25087391337864723,0.17149498970443558,0.218670301143934,800,COMPLETE
