number,value,datetime_start,datetime_complete,duration,params_dt,params_mu,params_noise,params_r,params_steps,state
0,4.487417208241802e-06,2025-08-17 23:24:13.399881,2025-08-17 23:24:20.911272,0 days 00:00:07.511391,0.052630721650732626,0.2508303766941359,0.026217908497277002,0.5566974647049735,700,COMPLETE
1,3.1093675839415255e-06,2025-08-17 23:24:20.912231,2025-08-17 23:24:25.304873,0 days 00:00:04.392642,0.047596921609579436,0.058543512321852606,0.011903632014751017,0.4331983442711448,600,COMPLETE
2,5.033482004888121e-05,2025-08-17 23:24:25.305147,2025-08-17 23:24:32.631651,0 days 00:00:07.326504,0.02583370984869504,0.6048134370647757,0.06992916085578546,0.1243306136362807,1000,COMPLETE
3,4.910244582271896e-05,2025-08-17 23:24:32.631914,2025-08-17 23:24:37.102023,0 days 00:00:04.470109,0.017138713194625538,0.4564947297441697,0.14434696955672147,0.4623741758645314,600,COMPLETE
4,2.113494416182853e-06,2025-08-17 23:24:37.102525,2025-08-17 23:24:44.454535,0 days 00:00:07.352010,0.056016816133236336,0.07207549218256336,0.018402057072922234,0.32787940562719337,1000,COMPLETE
5,1.8451608509953442e-06,2025-08-17 23:24:44.454799,2025-08-17 23:24:51.033582,0 days 00:00:06.578783,0.043126962073953806,0.2809383590640758,0.00021228262200470487,0.5316119766923719,900,COMPLETE
6,5.217213955756504e-06,2025-08-17 23:24:51.033830,2025-08-17 23:24:56.177513,0 days 00:00:05.143683,0.06486401700127584,0.5387603851120738,0.029080967487274678,0.3152266765062466,700,COMPLETE
7,4.130371231599601e-05,2025-08-17 23:24:56.178005,2025-08-17 23:25:03.475039,0 days 00:00:07.297034,0.011284300339154445,0.26697679552827275,0.0011455653965885232,0.41472577748177475,1000,COMPLETE
8,3.4927161416636978e-06,2025-08-17 23:25:03.475282,2025-08-17 23:25:10.685354,0 days 00:00:07.210072,0.04142120570527928,0.643255505255018,0.00010029928722763059,0.22352177760244177,1000,COMPLETE
9,5.643813566091268e-05,2025-08-17 23:25:10.685622,2025-08-17 23:25:16.510712,0 days 00:00:05.825090,0.02747584893811554,0.6017481541358752,0.1701106190650872,0.3269986029153039,800,COMPLETE
10,6.542111108361741e-05,2025-08-17 23:25:16.511205,2025-08-17 23:25:23.038797,0 days 00:00:06.527592,0.0263770523385537,0.6249179625131159,0.0030122861708710828,0.10440604000486113,900,COMPLETE
11,5.0413509052170906e-05,2025-08-17 23:25:23.039053,2025-08-17 23:25:29.557821,0 days 00:00:06.518768,0.03006118580375026,0.338382463723659,0.004249770527251252,0.3597784918286286,900,COMPLETE
12,2.0872977186838757e-05,2025-08-17 23:25:29.558051,2025-08-17 23:25:34.618132,0 days 00:00:05.060081,0.020770486538227842,0.4763132617128552,0.0006237573358551214,0.08554169608350518,700,COMPLETE
13,2.260623436228624e-05,2025-08-17 23:25:34.618601,2025-08-17 23:25:39.037148,0 days 00:00:04.418547,0.010242318701733411,0.061862387609816036,0.0019114800882794603,0.43849323855773736,600,COMPLETE
14,1.8071737165895366e-05,2025-08-17 23:25:39.037413,2025-08-17 23:25:42.725445,0 days 00:00:03.688032,0.04282057999069138,0.37835900217696167,0.0034202996583520334,0.07726740209516775,500,COMPLETE
15,5.980494012240881e-06,2025-08-17 23:25:42.725943,2025-08-17 23:25:46.446344,0 days 00:00:03.720401,0.045264665218935594,0.4364980141034623,0.0003040880523668249,0.5413541210949112,500,COMPLETE
16,2.4168603318473746e-06,2025-08-17 23:25:46.446625,2025-08-17 23:25:49.391628,0 days 00:00:02.945003,0.04866076603567424,0.7058495517170661,0.00032910888409632284,0.30782556657844257,400,COMPLETE
17,2.690452474197813e-06,2025-08-17 23:25:49.391845,2025-08-17 23:25:54.535509,0 days 00:00:05.143664,0.03355850014215409,0.5313544866015747,0.007621129979777911,0.2874578954095677,700,COMPLETE
18,1.5304756792834263e-05,2025-08-17 23:25:54.535774,2025-08-17 23:25:58.935230,0 days 00:00:04.399456,0.03365493355859618,0.6701069186070696,0.07194497911045537,0.5572624900760719,600,COMPLETE
19,2.155075507386958e-05,2025-08-17 23:25:58.935489,2025-08-17 23:26:05.429760,0 days 00:00:06.494271,0.0342346443825242,0.2322804379474947,0.0015543021751771378,0.3466887697341694,900,COMPLETE
20,4.59479787201056e-05,2025-08-17 23:26:05.430007,2025-08-17 23:26:12.604530,0 days 00:00:07.174523,0.026345254248893925,0.2810129558480912,0.0015453069926828595,0.3790011895272161,1000,COMPLETE
21,2.717048338175071e-05,2025-08-17 23:26:12.604794,2025-08-17 23:26:17.706966,0 days 00:00:05.102172,0.02177456276142667,0.101959790686779,0.00011480463395051972,0.2990856480188653,700,COMPLETE
22,1.409977292212216e-06,2025-08-17 23:26:17.707229,2025-08-17 23:26:24.931453,0 days 00:00:07.224224,0.05738289990799468,0.3295688396735196,0.0035568793651335924,0.34872999211519623,1000,COMPLETE
23,3.094816748653117e-05,2025-08-17 23:26:24.931692,2025-08-17 23:26:31.436444,0 days 00:00:06.504752,0.012646253215518382,0.3521880973637007,0.0011635384509196395,0.1032675029111883,900,COMPLETE
24,6.01691585307971e-06,2025-08-17 23:26:31.436688,2025-08-17 23:26:34.404539,0 days 00:00:02.967851,0.04484398120332545,0.11253699903780863,0.0010037205563905606,0.5329593816881978,400,COMPLETE
