BRI,Q,gamma,global_best,B_avg,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,sparsity,BRI_time
84,1,0.04863,1.1251633550328822e+57,1.452820159853827e+58,47,1.0,1.0,4.597874655283787e+58,0.8354697516060642,27.73
