BRI,Q,gamma,global_best,B_avg,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,sparsity,BRI_time
114,1,0.05210,1.457520690268322e+45,2.5562199211869854e+45,5,1.0,1.0,1.3535558847085605e+44,0.13339954624358272,19.58
