BRI,Q,gamma,global_best,B_avg,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,sparsity,BRI_time
33,1,0.04325,2.251782954590577e+110,9.301391048553971e+111,47,1.0,1.0,5.336870884460556e+112,0.6546506303995893,29.01
