BRI,Q,gamma,global_best,B_avg,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,sparsity,BRI_time
13,1,0.04123,9.969591608950484e+133,4.49336772344073e+134,44,0.6564633017206544,0.6564633017206544,9.608969712995499e+134,0.5025983393654256,18.58
