BRI,Q,gamma,global_best,B_avg,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,sparsity,BRI_time
131,1,0.05417,1.457520690268322e+45,2.3622647753942387e+45,0,1.4846124399596874,1.4846124399596874,0.0,0.10626678105248433,25.02
