BRI,Q,gamma,global_best,B_avg,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,sparsity,BRI_time
52,1,0.04518,1.3424472121781724e+90,4.4316131558764265e+91,48,0.7205260222157448,0.7205260222157448,1.559246781552716e+92,0.7614250152951577,21.17
