BRI,Q,gamma,global_best,B_avg,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,sparsity,BRI_time
55,1,0.04549,1.995481363346414e+85,3.2527114461325606e+88,46,1.0,1.0,1.8894307250483085e+89,0.9805004837129806,25.45
