number,value,datetime_start,datetime_complete,duration,params_dt,params_mu,params_noise,params_r,params_steps,state
0,0.0030857515404434962,2025-08-17 17:49:41.156188,2025-08-17 17:49:46.155094,0 days 00:00:04.998906,0.069133225711023,0.17432949749994858,0.00016530233078198848,0.47945599139161355,400,COMPLETE
1,0.004385073130594569,2025-08-17 17:49:46.155552,2025-08-17 17:49:50.065042,0 days 00:00:03.909490,0.049586254845507625,0.24578367224820863,0.00033781233423476025,0.37974616896497304,700,COMPLETE
2,0.015061458066704574,2025-08-17 17:49:50.065595,2025-08-17 17:49:53.440630,0 days 00:00:03.375035,0.06504675107598869,0.4155352959539124,0.027885922289909028,0.4662417412625569,600,COMPLETE
3,0.007175722896487113,2025-08-17 17:49:53.440802,2025-08-17 17:49:58.916611,0 days 00:00:05.475809,0.06471007848320363,0.25629406509794894,0.06455527775563645,0.13648485572719518,1000,COMPLETE
4,0.00866633215650033,2025-08-17 17:49:58.917110,2025-08-17 17:50:02.301250,0 days 00:00:03.384140,0.06038202099805519,0.26627801919250416,0.031030365057459017,0.3190390779073458,600,COMPLETE
5,0.012063947228348344,2025-08-17 17:50:02.301429,2025-08-17 17:50:05.054500,0 days 00:00:02.753071,0.015272728493665745,0.3706601196872403,0.06367862904201764,0.13203026118690284,500,COMPLETE
6,0.004622468507393807,2025-08-17 17:50:05.055010,2025-08-17 17:50:09.516789,0 days 00:00:04.461779,0.04227673431946728,0.3622223570010893,0.020469044011954558,0.30215194642977405,800,COMPLETE
7,0.005008478158851895,2025-08-17 17:50:09.517034,2025-08-17 17:50:12.877974,0 days 00:00:03.360940,0.045997645861952124,0.5620762157690702,0.0002598606912016081,0.2826003383709021,600,COMPLETE
8,0.005670526212106639,2025-08-17 17:50:12.878145,2025-08-17 17:50:17.352159,0 days 00:00:04.474014,0.060344429664942696,0.07326664725278305,0.006462305273507028,0.3078380841471687,800,COMPLETE
9,0.005672563469298684,2025-08-17 17:50:17.352397,2025-08-17 17:50:21.264033,0 days 00:00:03.911636,0.02872522011899825,0.4935828904353322,0.00024379387228175848,0.4432291617499256,700,COMPLETE
10,0.005664366876305471,2025-08-17 17:50:21.264265,2025-08-17 17:50:26.749309,0 days 00:00:05.485044,0.015949411104838305,0.4469469036768039,0.05506394343627128,0.5530204416298676,1000,COMPLETE
11,0.009937220286921273,2025-08-17 17:50:26.749556,2025-08-17 17:50:30.663207,0 days 00:00:03.913651,0.03481017072581927,0.5384468358372462,0.012738172351166097,0.425828826684983,700,COMPLETE
12,0.006524372328060153,2025-08-17 17:50:30.663446,2025-08-17 17:50:36.163244,0 days 00:00:05.499798,0.028382895274808338,0.4639446387780495,0.005072492698051942,0.4010343221356383,1000,COMPLETE
13,0.005300915847188502,2025-08-17 17:50:36.163491,2025-08-17 17:50:38.950015,0 days 00:00:02.786524,0.01414255120120355,0.22050881940440098,0.14408203427217997,0.5907073128605523,500,COMPLETE
14,0.001958901009973441,2025-08-17 17:50:38.950185,2025-08-17 17:50:42.838127,0 days 00:00:03.887942,0.06695876278263199,0.18888333620835313,0.0003738457769612362,0.4003837145034509,700,COMPLETE
15,0.002235208377908926,2025-08-17 17:50:42.838378,2025-08-17 17:50:47.286475,0 days 00:00:04.448097,0.0497826961436982,0.5853381507793555,0.00023100468611850038,0.4593297520918326,800,COMPLETE
16,0.005722228110077295,2025-08-17 17:50:47.286711,2025-08-17 17:50:51.718763,0 days 00:00:04.432052,0.012879076560318389,0.6442830052461102,0.018848885815228037,0.47345490079233077,800,COMPLETE
17,0.015028753835251955,2025-08-17 17:50:51.719005,2025-08-17 17:50:57.230292,0 days 00:00:05.511287,0.04031726657145538,0.6284842244123088,0.10149727501190023,0.35958393201845595,1000,COMPLETE
18,0.0066004803106147454,2025-08-17 17:50:57.230510,2025-08-17 17:50:59.478984,0 days 00:00:02.248474,0.06503500215294822,0.375209327699028,0.1305309823253513,0.5488717011403696,400,COMPLETE
19,0.0044875181354918975,2025-08-17 17:50:59.479178,2025-08-17 17:51:02.238090,0 days 00:00:02.758912,0.022595881832200473,0.19565485982019654,0.00041424374853760984,0.3383261334876949,500,COMPLETE
20,0.006876705098375909,2025-08-17 17:51:02.238332,2025-08-17 17:51:06.670062,0 days 00:00:04.431730,0.022416827595973417,0.20502832431203388,0.003492832354702366,0.5368303228658832,800,COMPLETE
