outer,batch,Q,gamma,R,best_norm,eta_CIM,eta_CPM,Sigma_CPM,wall_time
425,0,1,0.04863,355,7.707244007035655e+55,0.5293911153500518,0.5293911153500518,3.7539583599157156e+57,16.92
