X,cac_dt,mu,r,noise,mean_norm,eff,p_opt
8,0.01,0.3,0.4,0.05,5.873471243038286e+147,12.683589947116957,0.41
8,0.01,0.3,0.4,0.1,3.997945600137901e+147,8.633446989824481,0.41
8,0.01,0.3,0.4,0.15,3.530242632732841e+147,7.623456064501258,0.47
8,0.01,0.3,0.6,0.0,2.214788252546759e+149,478.27706738653205,0.01
8,0.01,0.3,0.6,0.05,6.47119675878329e+147,13.97436077563248,0.35
8,0.01,0.3,0.6,0.1,5.3948438652239514e+147,11.650008075943868,0.42
8,0.01,0.3,0.6,0.15,8.249971002245922e+146,1.781557190598655,0.95
8,0.01,0.5,0.05,0.0,2.020920788629228e+149,436.41195364596535,0.03
8,0.01,0.5,0.05,0.05,2.248067195787783e+149,485.4635581766731,0.01
8,0.01,0.5,0.05,0.1,2.257866014262437e+149,487.5795844642974,0.03
8,0.01,0.5,0.05,0.15,4.630764056175874e+146,1.0,1.0
8,0.01,0.5,0.2,0.0,8.138379991921406e+148,175.7459437188893,0.0
8,0.01,0.5,0.2,0.05,4.0895945459058126e+147,8.83136021679117,0.43
8,0.01,0.5,0.2,0.1,4.630764056175874e+146,1.0,1.0
8,0.01,0.5,0.2,0.15,3.0050780718843116e+147,6.4893785030497355,0.47
8,0.01,0.5,0.4,0.0,1.1225343193197696e+149,242.40801425041042,0.02
8,0.01,0.5,0.4,0.05,4.4744907071708595e+147,9.662532257940029,0.37
8,0.01,0.5,0.4,0.1,5.34250354310457e+147,11.536980675963129,0.45
8,0.01,0.5,0.4,0.15,5.684123281261228e+147,12.274698542847435,0.38
8,0.01,0.5,0.6,0.0,2.7961937022611567e+149,603.8298795491382,0.02
8,0.01,0.5,0.6,0.05,5.931937517578315e+147,12.809846162788439,0.3
8,0.01,0.5,0.6,0.1,6.410973959706342e+147,13.844311396423382,0.35
8,0.01,0.5,0.6,0.15,6.399401302297421e+147,13.819320580073137,0.32
8,0.01,0.7,0.05,0.0,2.7159532418913584e+149,586.502186020295,0.01
8,0.01,0.7,0.05,0.05,2.4951095172326836e+147,5.388116274041323,0.58
8,0.01,0.7,0.05,0.1,3.556047766907384e+147,7.679181499573096,0.49
8,0.01,0.7,0.05,0.15,3.311764997791086e+147,7.151659980115616,0.49
8,0.01,0.7,0.2,0.0,6.430038869283139e+148,138.85481512943076,0.07
8,0.01,0.7,0.2,0.05,4.630764056175874e+146,1.0,1.0
8,0.01,0.7,0.2,0.1,4.630764056175874e+146,1.0,1.0
8,0.01,0.7,0.2,0.15,1.6709233432631818e+149,360.8310255053342,0.02
8,0.01,0.7,0.4,0.0,2.551618384647675e+149,551.0145526081551,0.0
8,0.01,0.7,0.4,0.05,4.630764056175874e+146,1.0,1.0
8,0.01,0.7,0.4,0.1,1.52381471519056e+147,3.2906334607100227,0.98
8,0.01,0.7,0.4,0.15,1.6664793108157065e+147,3.5987134965194056,0.98
8,0.01,0.7,0.6,0.0,1.2192164793053798e+149,263.28624488638263,0.01
8,0.01,0.7,0.6,0.05,5.597499336602196e+147,12.087636659304685,0.4
8,0.01,0.7,0.6,0.1,3.1589506684643893e+147,6.821661890226121,0.94
8,0.01,0.7,0.6,0.15,1.5866322834804518e+149,342.6286168401132,0.03
8,0.03,0.1,0.05,0.0,7.349163450618223e+148,158.7030425533541,0.06
8,0.03,0.1,0.05,0.05,2.203891896670251e+149,475.92403109612206,0.02
8,0.03,0.1,0.05,0.1,6.099790516346694e+148,131.72319820984262,0.14
8,0.03,0.1,0.05,0.15,4.630764056175874e+146,1.0,1.0
8,0.03,0.1,0.2,0.0,2.818418772159931e+149,608.6293186112804,0.01
8,0.03,0.1,0.2,0.05,7.541330472002016e+148,162.8528333665463,0.05
8,0.03,0.1,0.2,0.1,8.226279684511718e+146,1.776441119590328,0.83
8,0.03,0.1,0.2,0.15,9.66368752475983e+146,2.0868451528796284,0.96
8,0.03,0.1,0.4,0.0,4.630764056175874e+146,1.0,1.0
8,0.03,0.1,0.4,0.05,1.3883992494385356e+147,2.9982077095611905,0.68
8,0.03,0.1,0.4,0.1,5.963698516403484e+148,128.78433113969444,0.13
8,0.03,0.1,0.4,0.15,3.1777495995741705e+148,68.62257633999138,0.07
8,0.03,0.1,0.6,0.0,4.630764056175874e+146,1.0,1.0
8,0.03,0.1,0.6,0.05,3.2176608230144104e+147,6.948444757670472,0.52
8,0.03,0.1,0.6,0.1,2.2739957472586987e+147,4.91062753289267,0.54
8,0.03,0.1,0.6,0.15,2.873597635300579e+147,6.205450332690069,0.54
8,0.03,0.3,0.05,0.0,3.115652287900804e+149,672.8160299477096,0.01
8,0.03,0.3,0.05,0.05,1.1760286182327301e+147,2.5395995217340115,0.75
8,0.03,0.3,0.05,0.1,1.1685878109514941e+147,2.5235313152977272,0.74
8,0.03,0.3,0.05,0.15,8.104530362422898e+146,1.7501497083649067,0.81
8,0.03,0.3,0.2,0.0,2.606120897012549e+149,562.7842112873068,0.0
8,0.03,0.3,0.2,0.05,1.4807917323378536e+147,3.1977265832902413,0.67
8,0.03,0.3,0.2,0.1,1.442258835791917e+147,3.1145159163711464,0.72
8,0.03,0.3,0.2,0.15,1.238692164672032e+147,2.6749196237282598,0.64
8,0.03,0.3,0.4,0.0,2.9571587672780814e+149,638.589816152311,0.0
8,0.03,0.3,0.4,0.05,1.739869196495473e+147,3.757196815447929,0.68
8,0.03,0.3,0.4,0.1,1.4275770930990774e+147,3.082811120975106,0.68
8,0.03,0.3,0.4,0.15,1.6027240501688605e+147,3.4610358695156758,0.58
8,0.03,0.3,0.6,0.0,3.6581521276220805e+149,789.9672890358864,0.0
8,0.03,0.3,0.6,0.05,2.871577042599831e+147,6.201086921649825,0.56
8,0.03,0.3,0.6,0.1,2.3013832487623267e+147,4.969770044088209,0.5
8,0.03,0.3,0.6,0.15,2.8614227030916964e+147,6.179158921464646,0.52
8,0.03,0.5,0.05,0.0,3.358199267898849e+149,725.1933432929166,0.01
8,0.03,0.5,0.05,0.05,1.2015265595499737e+147,2.5946615827846884,0.76
8,0.03,0.5,0.05,0.1,1.2303913343709854e+147,2.65699422264898,0.71
8,0.03,0.5,0.05,0.15,8.979115223443292e+146,1.9390137598282915,0.81
8,0.03,0.5,0.2,0.0,2.768463126576647e+149,597.8415425602288,0.0
8,0.03,0.5,0.2,0.05,1.5896202555848987e+147,3.4327386070661117,0.69
8,0.03,0.5,0.2,0.1,1.3714213529467384e+147,2.961544436965485,0.7
8,0.03,0.5,0.2,0.15,1.2444281299492203e+147,2.687306273550201,0.7
8,0.03,0.5,0.4,0.0,3.6617418388270376e+149,790.742476707167,0.0
8,0.03,0.5,0.4,0.05,1.6384427541704676e+147,3.5381693696644696,0.64
8,0.03,0.5,0.4,0.1,1.8351253831136852e+147,3.962899773885582,0.69
8,0.03,0.5,0.4,0.15,1.6078537946906405e+147,3.4721134032866714,0.62
8,0.03,0.5,0.6,0.0,2.928780720254021e+149,632.4616596149003,0.0
8,0.03,0.5,0.6,0.05,3.0729868910736613e+147,6.636025618656462,0.5
8,0.03,0.5,0.6,0.1,2.1693594927952298e+147,4.684668591357052,0.58
8,0.03,0.5,0.6,0.15,2.385160613903192e+147,5.150684822134684,0.57
8,0.03,0.7,0.05,0.0,3.441726670111363e+149,743.2308423317882,0.0
8,0.03,0.7,0.05,0.05,1.3702044366919908e+147,2.9589165417845056,0.78
8,0.03,0.7,0.05,0.1,1.1462308424174453e+147,2.475252093418063,0.7
8,0.03,0.7,0.05,0.15,1.0847153728776221e+147,2.342411230023647,0.78
8,0.03,0.7,0.2,0.0,2.9701006017131108e+149,641.3845675751933,0.0
8,0.03,0.7,0.2,0.05,1.4683287462493033e+147,3.1708131281079823,0.6
8,0.03,0.7,0.2,0.1,1.4552249516653416e+147,3.1425158656584187,0.71
8,0.03,0.7,0.2,0.15,1.1735906471040413e+147,2.534334794144539,0.68
8,0.03,0.7,0.4,0.0,3.20771457474915e+149,692.6966124458755,0.03
8,0.03,0.7,0.4,0.05,2.138572369411861e+147,4.618184695805713,0.57
8,0.03,0.7,0.4,0.1,1.9165598500588685e+147,4.13875513157019,0.58
8,0.03,0.7,0.4,0.15,1.6117967359537448e+147,3.48062807001396,0.66
8,0.03,0.7,0.6,0.0,2.952533357364693e+149,637.5909723638396,0.01
8,0.03,0.7,0.6,0.05,1.9908564725629822e+147,4.299196522240973,0.54
8,0.03,0.7,0.6,0.1,2.579246542386326e+147,5.56980772740188,0.54
8,0.03,0.7,0.6,0.15,2.1608781743289806e+147,4.666353431345955,0.58
8,0.05,0.1,0.05,0.0,3.348455210549082e+149,723.0891425105916,0.0
8,0.05,0.1,0.05,0.05,6.135553313938659e+146,1.3249548539956175,0.89
8,0.05,0.1,0.05,0.1,7.268686520480861e+146,1.5696516670476635,0.9
8,0.05,0.1,0.05,0.15,6.974277694677378e+146,1.5060749392696977,0.85
8,0.05,0.1,0.2,0.0,3.0355899840415196e+149,655.5268087980144,0.01
8,0.05,0.1,0.2,0.05,8.92820504181746e+146,1.9280198545011709,0.8
8,0.05,0.1,0.2,0.1,9.68104058074903e+146,2.0905924947391337,0.78
8,0.05,0.1,0.2,0.15,8.187538665433365e+146,1.7680751094441867,0.74
8,0.05,0.1,0.4,0.0,3.2517325814004945e+149,702.2021726768355,0.01
8,0.05,0.1,0.4,0.05,1.1328389939538155e+147,2.446332787011662,0.76
8,0.05,0.1,0.4,0.1,1.0195256732995959e+147,2.2016359739596174,0.75
8,0.05,0.1,0.4,0.15,7.795071835275261e+146,1.6833230414491254,0.79
8,0.05,0.1,0.6,0.0,3.02988440315857e+149,654.2947052371904,0.01
8,0.05,0.1,0.6,0.05,1.6451998879779014e+147,3.552761203162059,0.57
8,0.05,0.1,0.6,0.1,1.60294326469326e+147,3.4615092568913663,0.68
8,0.05,0.1,0.6,0.15,1.3300247526819075e+147,2.872149685337788,0.73
8,0.05,0.3,0.05,0.0,3.4813167048236666e+149,751.7801949293372,0.0
8,0.05,0.3,0.05,0.05,6.837478671244399e+146,1.47653358890646,0.86
8,0.05,0.3,0.05,0.1,6.40915136080462e+146,1.3840375547220936,0.87
8,0.05,0.3,0.05,0.15,6.974277694677377e+146,1.5060749392696975,0.85
8,0.05,0.3,0.2,0.0,2.8924730313951356e+149,624.6211200368876,0.03
8,0.05,0.3,0.2,0.05,7.676203051983118e+146,1.6576536741805399,0.82
8,0.05,0.3,0.2,0.1,7.010138174959054e+146,1.5138189054590028,0.89
8,0.05,0.3,0.2,0.15,7.229945501402503e+146,1.5612856569015212,0.81
8,0.05,0.3,0.4,0.0,3.0378371927168504e+149,656.0120869612008,0.01
8,0.05,0.3,0.4,0.05,1.1191590916105174e+147,2.416791436648424,0.77
8,0.05,0.3,0.4,0.1,1.2048245536984731e+147,2.6017835050171567,0.75
8,0.05,0.3,0.4,0.15,1.4008622355270861e+147,3.0251211647434495,0.75
8,0.05,0.3,0.6,0.0,3.2090935042342455e+149,692.9943882488246,0.02
8,0.05,0.3,0.6,0.05,1.512954501307365e+147,3.2671811453870014,0.61
8,0.05,0.3,0.6,0.1,1.511806424407886e+147,3.2647019067871685,0.64
8,0.05,0.3,0.6,0.15,2.169290653439961e+147,4.684519934775905,0.63
8,0.05,0.5,0.05,0.0,3.0516261905446377e+149,658.9897808494043,0.01
8,0.05,0.5,0.05,0.05,7.694133292123956e+146,1.6615256572751926,0.84
8,0.05,0.5,0.05,0.1,7.557334268690976e+146,1.6319843069119546,0.85
8,0.05,0.5,0.05,0.15,6.40915136080462e+146,1.3840375547220936,0.87
8,0.05,0.5,0.2,0.0,3.0913049301360597e+149,667.5582890070384,0.01
8,0.05,0.5,0.2,0.05,7.967731338989917e+146,1.7206083580016684,0.82
8,0.05,0.5,0.2,0.1,8.517807971518521e+146,1.8393958034114573,0.83
8,0.05,0.5,0.2,0.15,8.086600122282058e+146,1.7462777252702535,0.79
8,0.05,0.5,0.4,0.0,2.8808620853945353e+149,622.113770092095,0.01
8,0.05,0.5,0.4,0.05,1.120664061744933e+147,2.42004137578624,0.74
8,0.05,0.5,0.4,0.1,8.259259625996714e+146,1.7835630418227968,0.82
8,0.05,0.5,0.4,0.15,1.1022500344739883e+147,2.3802768206338634,0.74
8,0.05,0.5,0.6,0.0,2.9572387528889383e+149,638.6070888118304,0.01
8,0.05,0.5,0.6,0.05,1.4428308049320597e+147,3.115751067057306,0.59
8,0.05,0.5,0.6,0.1,1.6413576215062916e+147,3.544463940712495,0.69
8,0.05,0.5,0.6,0.15,1.2747290355493788e+147,2.7527401959711617,0.67
8,0.05,0.7,0.05,0.0,2.7626557465856066e+149,596.5874557787408,0.02
8,0.05,0.7,0.05,0.05,7.848862555697774e+146,1.694938990733083,0.85
8,0.05,0.7,0.05,0.1,7.694133292123956e+146,1.6615256572751926,0.84
8,0.05,0.7,0.05,0.15,6.700679647811418e+146,1.446992238543222,0.87
8,0.05,0.7,0.2,0.0,3.0442058768059006e+149,657.3873857265431,0.01
8,0.05,0.7,0.2,0.05,8.22627968451172e+146,1.7764411195903285,0.83
8,0.05,0.7,0.2,0.1,6.855408911385234e+146,1.480405572001112,0.88
8,0.05,0.7,0.2,0.15,1.07632636056654e+147,2.3242954024640587,0.78
8,0.05,0.7,0.4,0.0,3.025893603363512e+149,653.432903653986,0.01
8,0.05,0.7,0.4,0.05,9.475401135549381e+146,2.0461852559541223,0.76
8,0.05,0.7,0.4,0.1,1.0876371311364174e+147,2.348720681818969,0.65
8,0.05,0.7,0.4,0.15,1.0472423712211284e+147,2.261489375224076,0.73
8,0.05,0.7,0.6,0.0,2.8397991155566203e+149,613.246341447539,0.01
8,0.05,0.7,0.6,0.05,1.752112968059624e+147,3.783636883254498,0.65
8,0.05,0.7,0.6,0.1,2.0100354499207307e+147,4.34061296480874,0.57
8,0.05,0.7,0.6,0.15,1.1875586033270074e+147,2.564498188464613,0.72
8,0.07,0.1,0.05,0.0,2.77975532888697e+149,600.2800607341926,0.01
8,0.07,0.1,0.05,0.05,6.956347454536541e+146,1.5022029561750452,0.83
8,0.07,0.1,0.05,0.1,6.189344034361172e+146,1.3365708032795753,0.95
8,0.07,0.1,0.05,0.15,7.113957256907041e+146,1.5362383335897727,0.89
8,0.07,0.1,0.2,0.0,3.209375628426137e+149,693.055312145717,0.0
8,0.07,0.1,0.2,0.05,6.27235233737164e+146,1.3544962043588555,0.88
8,0.07,0.1,0.2,0.1,5.861955267072699e+146,1.265872153269142,0.91
8,0.07,0.1,0.2,0.15,7.146937198392032e+146,1.5433602558222403,0.88
8,0.07,0.1,0.4,0.0,2.8071269588200067e+149,606.1908844343404,0.01
8,0.07,0.1,0.4,0.05,6.837478671244398e+146,1.4765335889064597,0.86
8,0.07,0.1,0.4,0.1,6.992207934818215e+146,1.50994692236435,0.87
8,0.07,0.1,0.4,0.15,6.700679647811418e+146,1.446992238543222,0.87
8,0.07,0.1,0.6,0.0,2.965439707563326e+149,640.3780610693027,0.01
8,0.07,0.1,0.6,0.05,1.1941545916240063e+147,2.57874203292955,0.7
8,0.07,0.1,0.6,0.1,1.2732240654149631e+147,2.749490256833346,0.7
8,0.07,0.1,0.6,0.15,1.0468854779861915e+147,2.2607186746860926,0.73
8,0.07,0.3,0.05,0.0,2.749069882984549e+149,593.6536281346961,0.02
8,0.07,0.3,0.05,0.05,5.861955267072699e+146,1.265872153269142,0.91
8,0.07,0.3,0.05,0.1,6.563880624378439e+146,1.417450888179984,0.88
8,0.07,0.3,0.05,0.15,6.427081600945458e+146,1.387909537816746,0.89
8,0.07,0.3,0.2,0.0,2.789615096825043e+149,602.4092488807844,0.0
8,0.07,0.3,0.2,0.05,7.95268163764576e+146,1.7173584188638527,0.85
8,0.07,0.3,0.2,0.1,6.13555331393866e+146,1.324954853995618,0.89
8,0.07,0.3,0.2,0.15,7.985661579130754e+146,1.724480341096321,0.84
8,0.07,0.3,0.4,0.0,3.0377305801546147e+149,655.9890642891444,0.02
8,0.07,0.3,0.4,0.05,7.676203051983119e+146,1.65765367418054,0.82
8,0.07,0.3,0.4,0.1,7.9526816376457615e+146,1.7173584188638529,0.85
8,0.07,0.3,0.4,0.15,7.676203051983119e+146,1.65765367418054,0.82
8,0.07,0.3,0.6,0.0,3.0534988887134696e+149,659.39418456035,0.02
8,0.07,0.3,0.6,0.05,7.830932315556936e+146,1.6910670076384304,0.83
8,0.07,0.3,0.6,0.1,1.3818032611415367e+147,2.983963865096254,0.7
8,0.07,0.3,0.6,0.15,1.1328389939538154e+147,2.4463327870116616,0.76
8,0.07,0.5,0.05,0.0,3.2328447698643827e+149,698.1234048305399,0.01
8,0.07,0.5,0.05,0.05,6.326143057794153e+146,1.3661121536428134,0.94
8,0.07,0.5,0.05,0.1,6.855408911385236e+146,1.4804055720011124,0.88
8,0.07,0.5,0.05,0.15,5.9987542905056775e+146,1.2954135036323793,0.9
8,0.07,0.5,0.2,0.0,2.9011779716622384e+149,626.5009265140701,0.0
8,0.07,0.5,0.2,0.05,5.998754290505679e+146,1.2954135036323797,0.9
8,0.07,0.5,0.2,0.1,6.563880624378437e+146,1.4174508881799837,0.88
8,0.07,0.5,0.2,0.15,7.681964129576482e+146,1.6588977620942138,0.92
8,0.07,0.5,0.4,0.0,3.3769727049143233e+149,729.2474122948638,0.0
8,0.07,0.5,0.4,0.05,7.420535245257994e+146,1.6024429565487164,0.86
8,0.07,0.5,0.4,0.1,6.974277694677378e+146,1.5060749392696977,0.85
8,0.07,0.5,0.4,0.15,8.10741090121958e+146,1.7507717523217434,0.86
8,0.07,0.5,0.6,0.0,3.497495384825072e+149,755.2739337173949,0.0
8,0.07,0.5,0.6,0.05,8.360198169148018e+146,1.8053604259967293,0.77
8,0.07,0.5,0.6,0.1,1.623326721048022e+147,3.5055267367445615,0.63
8,0.07,0.5,0.6,0.15,1.2301032804913173e+147,2.656372178692143,0.66
8,0.07,0.7,0.05,0.0,3.152035204868566e+149,680.6728148165563,0.02
8,0.07,0.7,0.05,0.05,6.7035601866081e+146,1.4476142825000589,0.92
8,0.07,0.7,0.05,0.1,6.308212817653314e+146,1.3622401705481606,0.92
8,0.07,0.7,0.05,0.15,5.861955267072699e+146,1.265872153269142,0.91
8,0.07,0.7,0.2,0.0,3.101290168784154e+149,669.7145721877324,0.0
8,0.07,0.7,0.2,0.05,7.268686520480859e+146,1.569651667047663,0.9
8,0.07,0.7,0.2,0.1,5.588357220206737e+146,1.2067894525426657,0.93
8,0.07,0.7,0.2,0.15,7.539404028550137e+146,1.6281123238173019,0.83
8,0.07,0.7,0.4,0.0,3.0319205918359225e+149,654.7344142469028,0.0
8,0.07,0.7,0.4,0.05,8.79140601838448e+146,1.8984785041379328,0.81
8,0.07,0.7,0.4,0.1,9.508381077034375e+146,2.0533071781865906,0.75
8,0.07,0.7,0.4,0.15,7.985661579130754e+146,1.724480341096321,0.84
8,0.07,0.7,0.6,0.0,3.3661295409755473e+149,726.9058626483611,0.02
8,0.07,0.7,0.6,0.05,1.0742452826727876e+147,2.319801375412568,0.71
8,0.07,0.7,0.6,0.1,1.2344265817892566e+147,2.6657082218277752,0.75
8,0.07,0.7,0.6,0.15,1.2443592905939515e+147,2.6871576169690545,0.75
