X,cac_dt,mu,r,noise,mean_norm,eff,p_opt
7,0.03,0.1,0.05,0.1,1.684571352578664e+147,1.0335733661673876,0.96
7,0.03,0.1,0.05,0.15,1.736134809668095e+147,1.0652102664587109,0.96
7,0.03,0.1,0.2,0.0,2.3462858154713574e+149,143.9570086820815,0.0
7,0.03,0.1,0.2,0.05,1.9734010408540695e+147,1.21078561229927,0.86
7,0.03,0.1,0.2,0.1,1.8760899853848365e+147,1.151080147753244,0.82
7,0.03,0.1,0.2,0.15,1.8560977784740156e+147,1.1388138744592684,0.91
7,0.03,0.1,0.4,0.0,2.6380447552152293e+149,161.8579583212224,0.02
7,0.03,0.1,0.4,0.05,2.2648904355553415e+147,1.3896297285917079,0.76
7,0.03,0.1,0.4,0.1,2.006576704250294e+147,1.2311406314195839,0.8
7,0.03,0.1,0.4,0.15,2.062848052689633e+147,1.2656660713400696,0.87
7,0.03,0.1,0.6,0.0,2.625534702702177e+149,161.09040062370767,0.02
7,0.03,0.1,0.6,0.05,2.5368840692036873e+147,1.5565121673056788,0.71
7,0.03,0.1,0.6,0.1,2.7436672363890154e+147,1.6833845457581154,0.67
7,0.03,0.1,0.6,0.15,2.985062730392783e+147,1.8314934121075226,0.71
7,0.03,0.3,0.05,0.0,2.4194651006194417e+149,148.44694376072619,0.0
7,0.03,0.3,0.05,0.05,1.8729338331010752e+147,1.1491436818771796,0.86
7,0.03,0.3,0.05,0.1,1.8045343213845852e+147,1.1071769741679454,0.91
7,0.03,0.3,0.05,0.15,1.7529708642951544e+147,1.075540073876622,0.91
7,0.03,0.3,0.2,0.0,2.5922719214828193e+149,159.0495535737828,0.02
7,0.03,0.3,0.2,0.05,1.859253930757777e+147,1.1407503403353325,0.87
7,0.03,0.3,0.2,0.1,1.9108173878472077e+147,1.1723872406266558,0.87
7,0.03,0.3,0.2,0.15,1.8866137354443728e+147,1.1575370234190263,0.85
7,0.03,0.3,0.4,0.0,2.3344524218581066e+149,143.23096757665078,0.01
7,0.03,0.3,0.4,0.05,2.1312475644061228e+147,1.3076327790493036,0.82
7,0.03,0.3,0.4,0.1,2.1554512168089573e+147,1.3224829962569329,0.84
7,0.03,0.3,0.4,0.15,2.041304106712665e+147,1.2524477242929957,0.85
7,0.03,0.3,0.6,0.0,2.3032742004382457e+149,141.3180192640305,0.02
7,0.03,0.3,0.6,0.05,2.840945398888537e+147,1.7430698287325055,0.71
7,0.03,0.3,0.6,0.1,2.178103130145645e+147,1.3363811397114642,0.75
7,0.03,0.3,0.6,0.15,2.4284706351428022e+147,1.489994807973556,0.71
7,0.03,0.5,0.05,0.0,2.2779627068223566e+149,139.765025642285,0.02
7,0.03,0.5,0.05,0.05,1.739290961951856e+147,1.0671467323347752,0.92
7,0.03,0.5,0.05,0.1,1.7498147120113928e+147,1.0736036080005578,0.95
7,0.03,0.5,0.05,0.15,2.011284595600202e+147,1.234029171048746,0.87
7,0.03,0.5,0.2,0.0,2.2800942190357415e+149,139.8958051578005,0.0
7,0.03,0.5,0.2,0.05,1.8487301806982403e+147,1.1342934646695502,0.84
7,0.03,0.5,0.2,0.1,1.8287379737874194e+147,1.1220271913755744,0.93
7,0.03,0.5,0.2,0.15,1.7529708642951544e+147,1.075540073876622,0.91
7,0.03,0.5,0.4,0.0,2.300376762159129e+149,141.14024614502165,0.02
7,0.03,0.5,0.4,0.05,1.955013247160863e+147,1.1995037311282608,0.8
7,0.03,0.5,0.4,0.1,2.088656118310082e+147,1.2815006806706652,0.74
7,0.03,0.5,0.4,0.15,1.913973540130969e+147,1.17432370650272,0.83
7,0.03,0.5,0.6,0.0,2.383437451069831e+149,146.23645745730607,0.03
7,0.03,0.5,0.6,0.05,2.974091824179862e+147,1.8247621825594018,0.69
7,0.03,0.5,0.6,0.1,2.2675501419812087e+147,1.3912615987522639,0.76
7,0.03,0.5,0.6,0.15,2.3106380339351437e+147,1.4176982928464106,0.8
7,0.03,0.7,0.05,0.0,2.3412196741932234e+149,143.64617419672086,0.04
7,0.03,0.7,0.05,0.05,1.7529708642951544e+147,1.075540073876622,0.91
7,0.03,0.7,0.05,0.1,1.657211547892068e+147,1.0167866830836938,0.98
7,0.03,0.7,0.05,0.15,1.8455740284144793e+147,1.132356998793486,0.88
7,0.03,0.7,0.2,0.0,2.2751303618567264e+149,139.59124634134935,0.02
7,0.03,0.7,0.2,0.05,1.8455740284144793e+147,1.132356998793486,0.88
7,0.03,0.7,0.2,0.1,2.006576704250294e+147,1.2311406314195839,0.8
7,0.03,0.7,0.2,0.15,1.883457583160612e+147,1.1556005575429622,0.89
7,0.03,0.7,0.4,0.0,2.184728199001189e+149,134.0445968848938,0.0
7,0.03,0.7,0.4,0.05,2.1228048922403383e+147,1.302452754423763,0.86
7,0.03,0.7,0.4,0.1,2.1312475644061228e+147,1.3076327790493036,0.82
7,0.03,0.7,0.4,0.15,1.927653442474267e+147,1.1827170480445668,0.82
7,0.03,0.7,0.6,0.0,2.227088158113903e+149,136.6436037755085,0.01
7,0.03,0.7,0.6,0.05,2.5579315693227606e+147,1.569425918637244,0.77
7,0.03,0.7,0.6,0.1,2.3222697513544008e+147,1.4248349649196512,0.72
7,0.03,0.7,0.6,0.15,2.7999385848283543e+147,1.7179099856786009,0.74
7,0.05,0.1,0.05,0.0,2.2072924786865495e+149,135.4290344436734,0.0
7,0.05,0.1,0.05,0.05,1.657211547892068e+147,1.0167866830836938,0.98
7,0.05,0.1,0.05,0.1,1.7498147120113928e+147,1.0736036080005578,0.95
7,0.05,0.1,0.05,0.15,1.698251254921962e+147,1.0419667077092345,0.95
7,0.05,0.1,0.2,0.0,2.1639399614975837e+149,132.76912888050217,0.01
7,0.05,0.1,0.2,0.05,1.684571352578664e+147,1.0335733661673876,0.96
7,0.05,0.1,0.2,0.1,1.657211547892068e+147,1.0167866830836938,0.98
7,0.05,0.1,0.2,0.15,1.7666507666384524e+147,1.083933415418469,0.9
7,0.05,0.1,0.4,0.0,2.3446213481875145e+149,143.85488483610706,0.02
7,0.05,0.1,0.4,0.05,1.7529708642951544e+147,1.075540073876622,0.91
7,0.05,0.1,0.4,0.1,1.7498147120113928e+147,1.0736036080005578,0.95
7,0.05,0.1,0.4,0.15,1.684571352578664e+147,1.0335733661673876,0.96
7,0.05,0.1,0.6,0.0,2.404522940127425e+149,147.53016341218787,0.02
7,0.05,0.1,0.6,0.05,1.9760607472799364e+147,1.2124174824598257,0.86
7,0.05,0.1,0.6,0.1,1.900293637787671e+147,1.1659303649608732,0.84
7,0.05,0.1,0.6,0.15,1.8971374855039098e+147,1.1639938990848089,0.88
7,0.05,0.3,0.05,0.0,2.4015070400442843e+149,147.3451220367552,0.02
7,0.05,0.3,0.05,0.05,1.698251254921962e+147,1.0419667077092345,0.95
7,0.05,0.3,0.05,0.1,1.657211547892068e+147,1.0167866830836938,0.98
7,0.05,0.3,0.05,0.15,1.736134809668095e+147,1.0652102664587109,0.96
7,0.05,0.3,0.2,0.0,2.4379952445246766e+149,149.5838658140653,0.02
7,0.05,0.3,0.2,0.05,1.7498147120113928e+147,1.0736036080005578,0.95
7,0.05,0.3,0.2,0.1,1.7119311572652603e+147,1.0503600492510816,0.94
7,0.05,0.3,0.2,0.15,1.7119311572652603e+147,1.0503600492510816,0.94
7,0.05,0.3,0.4,0.0,2.2218294960502727e+149,136.32095712463658,0.0
7,0.05,0.3,0.4,0.05,1.8971374855039098e+147,1.1639938990848089,0.88
7,0.05,0.3,0.4,0.1,1.7256110596085582e+147,1.0587533907929283,0.93
7,0.05,0.3,0.4,0.15,1.8424178761307173e+147,1.1304205329174213,0.92
7,0.05,0.3,0.6,0.0,2.7021723492431617e+149,165.79252441260266,0.01
7,0.05,0.3,0.6,0.05,1.955013247160863e+147,1.1995037311282608,0.8
7,0.05,0.3,0.6,0.1,2.041800552570559e+147,1.252752320008504,0.81
7,0.05,0.3,0.6,0.15,2.020256606593592e+147,1.2395339729614308,0.79
7,0.05,0.5,0.05,0.0,2.2785892087006023e+149,139.8034648365772,0.0
7,0.05,0.5,0.05,0.05,1.698251254921962e+147,1.0419667077092345,0.95
7,0.05,0.5,0.05,0.1,1.670891450235366e+147,1.025180024625541,0.97
7,0.05,0.5,0.05,0.15,1.763494614354691e+147,1.0819969495424047,0.94
7,0.05,0.5,0.2,0.0,2.4046219623641396e+149,147.53623894863634,0.01
7,0.05,0.5,0.2,0.05,1.670891450235366e+147,1.025180024625541,0.97
7,0.05,0.5,0.2,0.1,1.7634946143546907e+147,1.0819969495424044,0.94
7,0.05,0.5,0.2,0.15,1.657211547892068e+147,1.0167866830836938,0.98
7,0.05,0.5,0.4,0.0,2.3625401249697295e+149,144.95429629220513,0.01
7,0.05,0.5,0.4,0.05,1.7908544190412866e+147,1.098783632626098,0.92
7,0.05,0.5,0.4,0.1,1.8182142237278828e+147,1.115570315709792,0.9
7,0.05,0.5,0.4,0.15,1.7666507666384524e+147,1.083933415418469,0.9
7,0.05,0.5,0.6,0.0,2.1301517838139355e+149,130.69604598664358,0.0
7,0.05,0.5,0.6,0.05,2.131247564406123e+147,1.3076327790493039,0.82
7,0.05,0.5,0.6,0.1,2.6741933055915413e+147,1.6407586252797055,0.76
7,0.05,0.5,0.6,0.15,2.0823438137425592e+147,1.2776277489185364,0.82
7,0.05,0.7,0.05,0.0,2.239026080918086e+149,137.37605829807168,0.02
7,0.05,0.7,0.05,0.05,1.657211547892068e+147,1.0167866830836938,0.98
7,0.05,0.7,0.05,0.1,1.684571352578664e+147,1.0335733661673876,0.96
7,0.05,0.7,0.05,0.15,1.64353164554877e+147,1.0083933415418471,0.99
7,0.05,0.7,0.2,0.0,2.20819358357779e+149,135.48432198102134,0.03
7,0.05,0.7,0.2,0.05,1.78033066898175e+147,1.0923267569603157,0.89
7,0.05,0.7,0.2,0.1,1.684571352578664e+147,1.0335733661673876,0.96
7,0.05,0.7,0.2,0.15,1.670891450235366e+147,1.025180024625541,0.97
7,0.05,0.7,0.4,0.0,2.3437647524767723e+149,143.80232817171637,0.0
7,0.05,0.7,0.4,0.05,1.670891450235366e+147,1.025180024625541,0.97
7,0.05,0.7,0.4,0.1,1.7256110596085582e+147,1.0587533907929283,0.93
7,0.05,0.7,0.4,0.15,1.7666507666384524e+147,1.083933415418469,0.9
7,0.05,0.7,0.6,0.0,2.276322858614846e+149,139.66441230648027,0.01
7,0.05,0.7,0.6,0.05,1.924497290190506e+147,1.180780582168503,0.86
7,0.05,0.7,0.6,0.1,1.9487009425933402e+147,1.195630799376132,0.88
7,0.05,0.7,0.6,0.15,2.2801220769647862e+147,1.3989751438866525,0.86
7,0.07,0.1,0.05,0.0,2.310245209595262e+149,141.74572743970214,0.03
7,0.07,0.1,0.05,0.05,1.629851743205472e+147,1.0000000000000002,1.0
7,0.07,0.1,0.05,0.1,1.64353164554877e+147,1.0083933415418471,0.99
7,0.07,0.1,0.05,0.15,1.629851743205472e+147,1.0000000000000002,1.0
7,0.07,0.1,0.2,0.0,2.2927128243757648e+149,140.67002314373866,0.02
7,0.07,0.1,0.2,0.05,1.629851743205472e+147,1.0000000000000002,1.0
7,0.07,0.1,0.2,0.1,1.670891450235366e+147,1.025180024625541,0.97
7,0.07,0.1,0.2,0.15,1.64353164554877e+147,1.0083933415418471,0.99
7,0.07,0.1,0.4,0.0,2.5069419790242715e+149,153.81411158868988,0.0
7,0.07,0.1,0.4,0.05,1.64353164554877e+147,1.0083933415418471,0.99
7,0.07,0.1,0.4,0.1,1.7529708642951544e+147,1.075540073876622,0.91
7,0.07,0.1,0.4,0.15,1.698251254921962e+147,1.0419667077092345,0.95
7,0.07,0.1,0.6,0.0,2.6579106897298656e+149,163.07683817317542,0.02
7,0.07,0.1,0.6,0.05,1.698251254921962e+147,1.0419667077092345,0.95
7,0.07,0.1,0.6,0.1,1.8045343213845852e+147,1.1071769741679454,0.91
7,0.07,0.1,0.6,0.15,1.818214223727883e+147,1.1155703157097923,0.9
7,0.07,0.3,0.05,0.0,2.1320405795097062e+149,130.8119335637588,0.04
7,0.07,0.3,0.05,0.05,1.64353164554877e+147,1.0083933415418471,0.99
7,0.07,0.3,0.05,0.1,1.629851743205472e+147,1.0000000000000002,1.0
7,0.07,0.3,0.05,0.15,1.629851743205472e+147,1.0000000000000002,1.0
7,0.07,0.3,0.2,0.0,2.329539572834889e+149,142.92953837956594,0.01
7,0.07,0.3,0.2,0.05,1.64353164554877e+147,1.0083933415418471,0.99
7,0.07,0.3,0.2,0.1,1.657211547892068e+147,1.0167866830836938,0.98
7,0.07,0.3,0.2,0.15,1.64353164554877e+147,1.0083933415418471,0.99
7,0.07,0.3,0.4,0.0,2.2120510773069473e+149,135.72099956505548,0.01
7,0.07,0.3,0.4,0.05,1.670891450235366e+147,1.025180024625541,0.97
7,0.07,0.3,0.4,0.1,1.684571352578664e+147,1.0335733661673876,0.96
7,0.07,0.3,0.4,0.15,1.763494614354691e+147,1.0819969495424047,0.94
7,0.07,0.3,0.6,0.0,2.1886968931993247e+149,134.2880972041517,0.01
7,0.07,0.3,0.6,0.05,1.845574028414479e+147,1.1323569987934858,0.88
7,0.07,0.3,0.6,0.1,1.7119311572652603e+147,1.0503600492510816,0.94
7,0.07,0.3,0.6,0.15,1.8455740284144786e+147,1.1323569987934856,0.88
7,0.07,0.5,0.05,0.0,2.398378682862094e+149,147.15318082521668,0.0
7,0.07,0.5,0.05,0.05,1.64353164554877e+147,1.0083933415418471,0.99
7,0.07,0.5,0.05,0.1,1.657211547892068e+147,1.0167866830836938,0.98
7,0.07,0.5,0.05,0.15,1.629851743205472e+147,1.0000000000000002,1.0
7,0.07,0.5,0.2,0.0,2.4838026784625043e+149,152.39439346658276,0.01
7,0.07,0.5,0.2,0.05,1.64353164554877e+147,1.0083933415418471,0.99
7,0.07,0.5,0.2,0.1,1.657211547892068e+147,1.0167866830836938,0.98
7,0.07,0.5,0.2,0.15,1.657211547892068e+147,1.0167866830836938,0.98
7,0.07,0.5,0.4,0.0,2.3653380302457636e+149,145.12596253655514,0.01
7,0.07,0.5,0.4,0.05,1.7119311572652603e+147,1.0503600492510816,0.94
7,0.07,0.5,0.4,0.1,1.7256110596085582e+147,1.0587533907929283,0.93
7,0.07,0.5,0.4,0.15,1.777174516697989e+147,1.0903902910842516,0.93
7,0.07,0.5,0.6,0.0,2.1637362095180573e+149,132.75662762200574,0.0
7,0.07,0.5,0.6,0.05,1.859253930757777e+147,1.1407503403353325,0.87
7,0.07,0.5,0.6,0.1,1.7119311572652603e+147,1.0503600492510816,0.94
7,0.07,0.5,0.6,0.15,1.739290961951856e+147,1.0671467323347752,0.92
7,0.07,0.7,0.05,0.0,2.476501601515269e+149,151.94643389126114,0.01
7,0.07,0.7,0.05,0.05,1.657211547892068e+147,1.0167866830836938,0.98
7,0.07,0.7,0.05,0.1,1.64353164554877e+147,1.0083933415418471,0.99
7,0.07,0.7,0.05,0.15,1.684571352578664e+147,1.0335733661673876,0.96
7,0.07,0.7,0.2,0.0,2.3404849551068922e+149,143.6010953059939,0.01
7,0.07,0.7,0.2,0.05,1.722454907324797e+147,1.056816924916864,0.97
7,0.07,0.7,0.2,0.1,1.7256110596085582e+147,1.0587533907929283,0.93
7,0.07,0.7,0.2,0.15,1.684571352578664e+147,1.0335733661673876,0.96
7,0.07,0.7,0.4,0.0,2.39881098131264e+149,147.17970461502443,0.01
7,0.07,0.7,0.4,0.05,1.64353164554877e+147,1.0083933415418471,0.99
7,0.07,0.7,0.4,0.1,1.7256110596085582e+147,1.0587533907929283,0.93
7,0.07,0.7,0.4,0.15,1.7256110596085582e+147,1.0587533907929283,0.93
7,0.07,0.7,0.6,0.0,2.3973832488437454e+149,147.0921056984453,0.02
7,0.07,0.7,0.6,0.05,1.9108173878472077e+147,1.1723872406266558,0.87
7,0.07,0.7,0.6,0.1,1.7803306689817503e+147,1.092326756960316,0.89
7,0.07,0.7,0.6,0.15,1.739290961951856e+147,1.0671467323347752,0.92
