number,value,datetime_start,datetime_complete,duration,params_dt,params_mu,params_noise,params_r,params_steps,state
0,0.003511465651663448,2025-08-18 00:28:23.029922,2025-08-18 00:28:30.722235,0 days 00:00:07.692313,0.02081295049862653,0.6819660059690278,0.0003489806850597803,0.5517951150794747,900,COMPLETE
1,0.00026054520029845034,2025-08-18 00:28:30.722640,2025-08-18 00:28:35.170002,0 days 00:00:04.447362,0.0394976796850852,0.7049400611024103,0.0008333410276037723,0.1358398209946684,800,COMPLETE
2,0.00030524927163338045,2025-08-18 00:28:35.170222,2025-08-18 00:28:39.633383,0 days 00:00:04.463161,0.030476625414833928,0.45633867946344464,0.0319882176657216,0.11868707384990149,800,COMPLETE
3,0.00021027568928267952,2025-08-18 00:28:39.633597,2025-08-18 00:28:44.578160,0 days 00:00:04.944563,0.06452538283985308,0.6701270861350613,0.01757226528408692,0.07666082632353155,900,COMPLETE
4,0.0003374204455216078,2025-08-18 00:28:44.578381,2025-08-18 00:28:50.045539,0 days 00:00:05.467158,0.03939557350012184,0.08104124531682134,0.00011691610255082295,0.39380781422363326,1000,COMPLETE
5,0.003028934549513065,2025-08-18 00:28:50.045736,2025-08-18 00:28:53.980615,0 days 00:00:03.934879,0.016267038300321116,0.3098073033777974,0.0006216864554517589,0.5760621052437398,700,COMPLETE
6,0.0028373292780409574,2025-08-18 00:28:53.980832,2025-08-18 00:28:58.901966,0 days 00:00:04.921134,0.014503404582354662,0.43597617332559957,0.00039757701149879896,0.28341358421615687,900,COMPLETE
7,0.0003307389636393262,2025-08-18 00:28:58.902200,2025-08-18 00:29:03.367270,0 days 00:00:04.465070,0.04353946701820266,0.6662981471403651,0.1552335899658598,0.1270843141355366,800,COMPLETE
8,0.007406107363491404,2025-08-18 00:29:03.367497,2025-08-18 00:29:05.631675,0 days 00:00:02.264178,0.015628612273558388,0.7027910877038588,0.09366102556881775,0.4366558986333679,400,COMPLETE
9,0.00025145257788241975,2025-08-18 00:29:05.631870,2025-08-18 00:29:08.385708,0 days 00:00:02.753838,0.05637287450612959,0.333618117594119,0.0002253624576876057,0.3587231269504726,500,COMPLETE
10,0.004833244310572353,2025-08-18 00:29:08.385915,2025-08-18 00:29:10.608604,0 days 00:00:02.222689,0.019678451241531794,0.6854578509325179,0.00146963302484433,0.4046924632867253,400,COMPLETE
11,0.004264086636521222,2025-08-18 00:29:10.608801,2025-08-18 00:29:14.508535,0 days 00:00:03.899734,0.022439056264675555,0.7058397546356441,0.08031049982658459,0.10580404765186736,700,COMPLETE
12,0.0019710069515955376,2025-08-18 00:29:14.508745,2025-08-18 00:29:19.953786,0 days 00:00:05.445041,0.03813866471661568,0.503604981698487,0.15818101597523357,0.14644731521593626,1000,COMPLETE
13,0.0018160705198286315,2025-08-18 00:29:19.953998,2025-08-18 00:29:24.399061,0 days 00:00:04.445063,0.028002825578516067,0.1584781172265734,0.10770982717069423,0.4472669583403932,800,COMPLETE
14,0.000148373189474966,2025-08-18 00:29:24.399253,2025-08-18 00:29:29.885958,0 days 00:00:05.486705,0.04069317605465262,0.5430161419788879,0.013045542418690314,0.0573271902484753,1000,COMPLETE
15,0.00032729888426211113,2025-08-18 00:29:29.886166,2025-08-18 00:29:32.646614,0 days 00:00:02.760448,0.06206967932206651,0.7284237004947736,0.025862926674365922,0.4423097435167054,500,COMPLETE
16,0.005431357628495707,2025-08-18 00:29:32.646821,2025-08-18 00:29:34.853577,0 days 00:00:02.206756,0.018559187812195413,0.686199566010439,0.042630987891654475,0.48623048914742856,400,COMPLETE
17,0.013002387802627195,2025-08-18 00:29:34.853805,2025-08-18 00:29:40.370526,0 days 00:00:05.516721,0.02673140936846399,0.3062792475992372,0.0003774108296330678,0.09054948365497223,1000,COMPLETE
18,0.00032754321153130096,2025-08-18 00:29:40.370761,2025-08-18 00:29:45.338414,0 days 00:00:04.967653,0.0538486093616735,0.20847768978613662,0.018231212841854128,0.1596448066310367,900,COMPLETE
19,0.0002756735356842785,2025-08-18 00:29:45.338625,2025-08-18 00:29:50.328514,0 days 00:00:04.989889,0.06663860117173057,0.31204349343870386,0.00014264621232020343,0.20041227624651187,900,COMPLETE
20,0.00017962745663645973,2025-08-18 00:29:50.328706,2025-08-18 00:29:54.735687,0 days 00:00:04.406981,0.04823270303597534,0.11829447252363977,0.007664216314723946,0.3597408508953974,800,COMPLETE
21,0.000744176142857967,2025-08-18 00:29:54.735914,2025-08-18 00:29:56.972900,0 days 00:00:02.236986,0.035636935389968295,0.11661233555614671,0.041632949528438976,0.1381341549762779,400,COMPLETE
22,0.00021803374221015262,2025-08-18 00:29:56.973087,2025-08-18 00:30:00.884729,0 days 00:00:03.911642,0.0342166010175096,0.3071180221955675,0.002175479338098955,0.08687039867523619,700,COMPLETE
