BRI,Q,gamma,global_best,B_avg,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,sparsity,BRI_time
42,1,0.04415,6.4838795703575925e+100,1.6544457507681846e+102,47,1.0,1.0,9.497339307469037e+102,0.8494148453143446,21.71
