BRI,Q,gamma,global_best,B_avg,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,sparsity,BRI_time
73,1,0.04741,2.180357814753202e+67,1.2404033386197975e+69,43,1.0,1.0,2.3132795240360033e+69,0.7191779578344683,28.76
