BRI,Q,gamma,global_best,B_avg,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,sparsity,BRI_time
46,1,0.04456,1.0249716485271218e+97,1.4553121452417094e+98,49,0.682841735154489,0.682841735154489,5.05856040850952e+98,0.5895718127131906,30.89
