BRI,Q,gamma,global_best,B_avg,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,sparsity,BRI_time
104,1,0.05091,1.457520690268322e+45,2.737876137817735e+45,4,1.0,1.0,1.8307978925997252e+44,0.15684534375074824,21.65
