BRI,Q,gamma,global_best,B_avg,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,sparsity,BRI_time
41,1,0.04405,1.666601276960211e+101,3.0698883266961057e+103,41,1.0,1.0,3.4611922764290108e+103,0.8920341260863482,21.16
