BRI,Q,gamma,global_best,B_avg,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,sparsity,BRI_time
134,1,0.05455,1.457520690268322e+45,2.344586215237207e+45,1,1.6226474316404653,1.6226474316404653,0.0,0.10278543566868234,25.37
