BRI,Q,gamma,global_best,B_avg,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,sparsity,BRI_time
21,1,0.04207,1.907628473514384e+124,6.26430258205357e+125,48,1.0,1.0,3.531802200026524e+126,0.7126317058804902,25.54
