number,value,datetime_start,datetime_complete,duration,params_dt,params_mu,params_noise,params_r,params_steps,state
0,0.22553208172358305,2025-08-17 16:12:39.172405,2025-08-17 16:12:47.408808,0 days 00:00:08.236403,0.06072628581614628,0.21120329180300867,0.0006825529259987476,0.06874741928940012,1000,COMPLETE
1,0.19050298815893144,2025-08-17 16:12:47.409328,2025-08-17 16:12:50.242151,0 days 00:00:02.832823,0.0250591205819761,0.23023444472263055,0.0009238217237710574,0.08545230629351376,500,COMPLETE
2,0.22764197168038933,2025-08-17 16:12:50.242375,2025-08-17 16:12:54.689548,0 days 00:00:04.447173,0.030485927061614654,0.28446301913168714,0.01589537660057504,0.5344556959746273,800,COMPLETE
3,0.24470115059913838,2025-08-17 16:12:54.689776,2025-08-17 16:12:58.116367,0 days 00:00:03.426591,0.05108926067918368,0.42366891604689977,0.12768859378260097,0.12175736981955451,600,COMPLETE
4,0.2550981805584044,2025-08-17 16:12:58.116552,2025-08-17 16:13:02.559079,0 days 00:00:04.442527,0.06886968790064552,0.4588561602526557,0.0010096205297429302,0.16511536528243198,800,COMPLETE
5,0.15958476058111593,2025-08-17 16:13:02.559317,2025-08-17 16:13:06.512863,0 days 00:00:03.953546,0.027789453758226626,0.6431941988342416,0.01335972053655972,0.3113048239864453,700,COMPLETE
6,0.21786164064928026,2025-08-17 16:13:06.513081,2025-08-17 16:13:08.805890,0 days 00:00:02.292809,0.03388086459796083,0.24773424281196882,0.0012109684892025292,0.14525508411846638,400,COMPLETE
7,0.31047350050645944,2025-08-17 16:13:08.806064,2025-08-17 16:13:12.724441,0 days 00:00:03.918377,0.026844909635074597,0.45645003980782134,0.03282146194286193,0.08505612010789523,700,COMPLETE
8,0.16089983232440022,2025-08-17 16:13:12.724625,2025-08-17 16:13:15.007204,0 days 00:00:02.282579,0.052788512819743255,0.2944518636088199,0.13703927858560594,0.21876838382834757,400,COMPLETE
9,0.2379714761583255,2025-08-17 16:13:15.007415,2025-08-17 16:13:18.380185,0 days 00:00:03.372770,0.04074585644607014,0.07282936807786199,0.0017830583777616415,0.30440350549553813,600,COMPLETE
10,0.20429465808725017,2025-08-17 16:13:18.380354,2025-08-17 16:13:22.310228,0 days 00:00:03.929874,0.01079870472550112,0.6261696510491737,0.03954730295874281,0.25770076329212593,700,COMPLETE
11,0.12926151462975755,2025-08-17 16:13:22.310467,2025-08-17 16:13:24.575533,0 days 00:00:02.265066,0.015400054664260511,0.38851342859799487,0.00752947906299372,0.4080738172607559,400,COMPLETE
12,0.21629505675187635,2025-08-17 16:13:24.575744,2025-08-17 16:13:27.363745,0 days 00:00:02.788001,0.04739232015846017,0.498783191098511,0.04887549606416629,0.35991721639982316,500,COMPLETE
13,0.22494115313316168,2025-08-17 16:13:27.363962,2025-08-17 16:13:31.880500,0 days 00:00:04.516538,0.017664457166220664,0.1513389284690479,0.00013889218113865464,0.1356127822040265,800,COMPLETE
14,0.421624090767861,2025-08-17 16:13:31.880698,2025-08-17 16:13:37.408827,0 days 00:00:05.528129,0.06306483030635741,0.4662718363887744,0.0010526464635227757,0.1673089899637462,1000,COMPLETE
15,0.24798215213377492,2025-08-17 16:13:37.409040,2025-08-17 16:13:40.201148,0 days 00:00:02.792108,0.06380011068801374,0.5268858709698568,0.009704226864834686,0.11236006713752053,500,COMPLETE
16,0.35491510848646557,2025-08-17 16:13:40.201320,2025-08-17 16:13:44.112311,0 days 00:00:03.910991,0.06509263837604445,0.21666667165763204,0.0343018030896038,0.4431276904272569,700,COMPLETE
17,0.15900667615051584,2025-08-17 16:13:44.112547,2025-08-17 16:13:46.375760,0 days 00:00:02.263213,0.03846349850824227,0.16699990874370618,0.2554817596935641,0.4570773730999008,400,COMPLETE
18,0.168093875965051,2025-08-17 16:13:46.375966,2025-08-17 16:13:50.293335,0 days 00:00:03.917369,0.06231959850876737,0.5134904715549564,0.11834502592737453,0.5189025705507703,700,COMPLETE
19,0.08691703013242937,2025-08-17 16:13:50.293560,2025-08-17 16:13:53.103176,0 days 00:00:02.809616,0.022228509154500455,0.5561152882291178,0.0026910576929145675,0.5664690717814085,500,COMPLETE
20,0.14155332468388823,2025-08-17 16:13:53.103385,2025-08-17 16:13:55.331783,0 days 00:00:02.228398,0.050455909269146774,0.7936389016602627,0.001286416010210703,0.545547130763292,400,COMPLETE
21,0.22625159505074705,2025-08-17 16:13:55.332015,2025-08-17 16:14:00.895619,0 days 00:00:05.563604,0.03762350758079562,0.5767500287171566,0.007689692883071933,0.21943437212197972,1000,COMPLETE
22,0.29837819618416705,2025-08-17 16:14:00.895824,2025-08-17 16:14:06.455005,0 days 00:00:05.559181,0.04524087673181129,0.09914816268419159,0.0005079415837822498,0.2229912442373231,1000,COMPLETE
23,0.25363152074439566,2025-08-17 16:14:06.455239,2025-08-17 16:14:11.490161,0 days 00:00:05.034922,0.02283003057317817,0.05883180669066147,0.004861161394302896,0.09294140838224656,900,COMPLETE
24,0.09026476375763884,2025-08-17 16:14:11.490379,2025-08-17 16:14:14.308841,0 days 00:00:02.818462,0.011700329166686434,0.24930495909159472,0.0017752251756269672,0.218289999282005,500,COMPLETE
25,0.3088762670108149,2025-08-17 16:14:14.309054,2025-08-17 16:14:18.772319,0 days 00:00:04.463265,0.03127665386740348,0.7198485384067536,0.06319894142222952,0.3966139397021508,800,COMPLETE
26,0.2312838207420679,2025-08-17 16:14:18.772547,2025-08-17 16:14:22.170819,0 days 00:00:03.398272,0.030741649333998106,0.5905293962468731,0.013833310665797323,0.3956684606433642,600,COMPLETE
27,0.31297979694175304,2025-08-17 16:14:22.170993,2025-08-17 16:14:27.144824,0 days 00:00:04.973831,0.04252933355316749,0.23515738731390884,0.28391706262897426,0.45172062274443125,900,COMPLETE
28,0.1864303346667741,2025-08-17 16:14:27.145024,2025-08-17 16:14:30.545008,0 days 00:00:03.399984,0.014542601967741807,0.5543930637771249,0.2311289483884743,0.20062840176733648,600,COMPLETE
29,0.2003056353640686,2025-08-17 16:14:30.545185,2025-08-17 16:14:32.823506,0 days 00:00:02.278321,0.06834344178173268,0.2633784332927442,0.00012283703416070615,0.35575080070941684,400,COMPLETE
30,0.22369451094940837,2025-08-17 16:14:32.823731,2025-08-17 16:14:37.319084,0 days 00:00:04.495353,0.05433197300755087,0.09954874782427758,0.06791172837853685,0.3804762650958258,800,COMPLETE
31,0.22967769005886993,2025-08-17 16:14:37.319298,2025-08-17 16:14:42.318038,0 days 00:00:04.998740,0.03000848834727212,0.10614154192699729,0.2870208334757394,0.4442359331814757,900,COMPLETE
32,0.2515153338044321,2025-08-17 16:14:42.318254,2025-08-17 16:14:45.706033,0 days 00:00:03.387779,0.029186658739514305,0.4702573551649367,0.032796292331602604,0.06967003313305666,600,COMPLETE
33,0.13850332520125774,2025-08-17 16:14:45.706222,2025-08-17 16:14:49.085412,0 days 00:00:03.379190,0.06351327485861993,0.25625719060688806,0.005641522462911969,0.41948883612488674,600,COMPLETE
34,0.3128344672868879,2025-08-17 16:14:49.085596,2025-08-17 16:14:54.599511,0 days 00:00:05.513915,0.0524897941218716,0.483099042326302,0.00034406898232870395,0.12411900060709533,1000,COMPLETE
35,0.18291039302442197,2025-08-17 16:14:54.599750,2025-08-17 16:14:59.615657,0 days 00:00:05.015907,0.041387852888156405,0.6058473642422461,0.00046266196018573545,0.07524218879102818,900,COMPLETE
36,0.3105539255302751,2025-08-17 16:14:59.615881,2025-08-17 16:15:05.149491,0 days 00:00:05.533610,0.05835497224553266,0.373505039700443,0.00017681119182401693,0.1021941426057873,1000,COMPLETE
37,0.3109390701433239,2025-08-17 16:15:05.149718,2025-08-17 16:15:10.174826,0 days 00:00:05.025108,0.048650924399070004,0.32054840620700514,0.1312313489673424,0.49276070615859946,900,COMPLETE
38,0.2779291691768222,2025-08-17 16:15:10.175061,2025-08-17 16:15:15.187570,0 days 00:00:05.012509,0.06257928908538761,0.32215775347531916,0.011557055027068469,0.10535842464722137,900,COMPLETE
39,0.2815487544405302,2025-08-17 16:15:15.187782,2025-08-17 16:15:20.742047,0 days 00:00:05.554265,0.06837547208279761,0.5179502737938885,0.003155581227411349,0.15099776678626597,1000,COMPLETE
40,0.21773565815413887,2025-08-17 16:15:20.742264,2025-08-17 16:15:26.290198,0 days 00:00:05.547934,0.06480341332454922,0.7100206247791834,0.0006587520857459395,0.33057084052544355,1000,COMPLETE
41,0.18775547825259578,2025-08-17 16:15:26.290406,2025-08-17 16:15:31.316804,0 days 00:00:05.026398,0.028527191832729684,0.40016610607709646,0.19964641640471212,0.5572799322579354,900,COMPLETE
42,0.3204441566512094,2025-08-17 16:15:31.317012,2025-08-17 16:15:36.855148,0 days 00:00:05.538136,0.05360293303371755,0.38370146088506407,0.06009890241424918,0.452750088056719,1000,COMPLETE
43,0.445192630250187,2025-08-17 16:15:36.855346,2025-08-17 16:15:42.411485,0 days 00:00:05.556139,0.048518635006572136,0.40858871059318375,0.008926358134149433,0.4700119265499398,1000,COMPLETE
44,0.26630796883245544,2025-08-17 16:15:42.411695,2025-08-17 16:15:47.947695,0 days 00:00:05.536000,0.05328660911418455,0.42632805872595764,0.003024025232475399,0.3594621813486092,1000,COMPLETE
45,0.18071916484641667,2025-08-17 16:15:47.947901,2025-08-17 16:15:53.519421,0 days 00:00:05.571520,0.03331631783422451,0.48175524091974853,0.004246496257897123,0.4861234184435646,1000,COMPLETE
46,0.25881233612834537,2025-08-17 16:15:53.519644,2025-08-17 16:15:59.067043,0 days 00:00:05.547399,0.03163022956854979,0.32578196545155286,0.14075241179041864,0.30367539890163386,1000,COMPLETE
47,0.20780733789950345,2025-08-17 16:15:59.067272,2025-08-17 16:16:03.544694,0 days 00:00:04.477422,0.06981473128451007,0.26439150334522227,0.26324345906681657,0.46240137349572186,800,COMPLETE
48,0.1815978146733095,2025-08-17 16:16:03.544886,2025-08-17 16:16:09.135784,0 days 00:00:05.590898,0.04732971651862202,0.5007826937433275,0.05194467821084426,0.5032336921883135,1000,COMPLETE
49,0.39999146446101075,2025-08-17 16:16:09.135998,2025-08-17 16:16:14.688824,0 days 00:00:05.552826,0.05874195687373537,0.24831335583765612,0.08385668728974517,0.27150086346147373,1000,COMPLETE
50,0.3091530355820708,2025-08-17 16:16:14.689038,2025-08-17 16:16:40.857256,0 days 00:00:26.168218,0.06219592328197008,0.322050130160743,0.13831466194842928,0.2074887485221019,1000,COMPLETE
51,0.2504928321898984,2025-08-17 16:16:40.857472,2025-08-17 16:17:06.986364,0 days 00:00:26.128892,0.06167559636488276,0.43455148039571845,0.012189178470492099,0.5499109728930145,1000,COMPLETE
52,0.27701623350423854,2025-08-17 16:17:06.986583,2025-08-17 16:17:28.137828,0 days 00:00:21.151245,0.04941169247145019,0.4365112783286167,0.059024442945199776,0.3249911889844558,800,COMPLETE
53,0.2809489496326631,2025-08-17 16:17:28.138060,2025-08-17 16:17:54.274896,0 days 00:00:26.136836,0.054432650336951216,0.18385480117996492,0.043385388954151394,0.3704522401881952,1000,COMPLETE
54,0.29884775550113196,2025-08-17 16:17:54.275139,2025-08-17 16:18:10.174937,0 days 00:00:15.899798,0.06836092880808715,0.07220277457416494,0.03283417850367527,0.3892123285706741,600,COMPLETE
55,0.2736744039389696,2025-08-17 16:18:10.175136,2025-08-17 16:18:33.801449,0 days 00:00:23.626313,0.045722056966246226,0.19182249336962054,0.20014199964901053,0.471093555624326,900,COMPLETE
56,0.37671224700187356,2025-08-17 16:18:33.801671,2025-08-17 16:18:59.927757,0 days 00:00:26.126086,0.05908564278282277,0.480663716717961,0.036252147587360034,0.39261128848973187,1000,COMPLETE
57,0.1794745662277275,2025-08-17 16:18:59.927956,2025-08-17 16:19:15.826524,0 days 00:00:15.898568,0.05106010752565206,0.12733425740111023,0.03249868415223275,0.5884174900805101,600,COMPLETE
58,0.25541362449006827,2025-08-17 16:19:15.826737,2025-08-17 16:19:41.990107,0 days 00:00:26.163370,0.0448296714247068,0.24443578016845394,0.009872846077158525,0.49487110929730427,1000,COMPLETE
59,0.29760858287345854,2025-08-17 16:19:41.990347,2025-08-17 16:20:08.138712,0 days 00:00:26.148365,0.06305715376426625,0.6976005327501587,0.16775553146340214,0.4089579008673996,1000,COMPLETE
60,0.33070725829945025,2025-08-17 16:20:08.138924,2025-08-17 16:20:31.820073,0 days 00:00:23.681149,0.0667729139736029,0.44260041127433203,0.02068572740856843,0.30175534810911886,900,COMPLETE
61,0.2325440368538385,2025-08-17 16:20:31.820312,2025-08-17 16:20:55.491234,0 days 00:00:23.670922,0.06107757367488313,0.47847822894861697,0.05341093925145997,0.4241462338313654,900,COMPLETE
62,0.3355099729921379,2025-08-17 16:20:55.491464,2025-08-17 16:21:21.672417,0 days 00:00:26.180953,0.06423230893269113,0.456973203051032,0.02951585774995353,0.33324614064483715,1000,COMPLETE
63,0.253737896580765,2025-08-17 16:21:21.672643,2025-08-17 16:21:45.297535,0 days 00:00:23.624892,0.06747134978763696,0.5447437197753258,0.0642516706440464,0.2838722226644926,900,COMPLETE
64,0.25156187598850327,2025-08-17 16:21:45.297769,2025-08-17 16:22:08.950949,0 days 00:00:23.653180,0.06461088414534935,0.34815632328932106,0.01895935142359822,0.3437944192103197,900,COMPLETE
65,0.2805136244696029,2025-08-17 16:22:08.951167,2025-08-17 16:22:32.589065,0 days 00:00:23.637898,0.053352191495683765,0.5856275373344545,0.014873264236822299,0.3451193824235576,900,COMPLETE
66,0.2808155488389415,2025-08-17 16:22:32.589303,2025-08-17 16:22:51.196486,0 days 00:00:18.607183,0.06797533236022692,0.5121911869239422,0.01055869176940101,0.40665232179440186,700,COMPLETE
67,0.2739863129318478,2025-08-17 16:22:51.196668,2025-08-17 16:23:17.398259,0 days 00:00:26.201591,0.06338968722137567,0.12290243442454396,0.03028952121495614,0.25448195374098226,1000,COMPLETE
68,0.2689080813077467,2025-08-17 16:23:17.398475,2025-08-17 16:23:43.535717,0 days 00:00:26.137242,0.06604495115789043,0.7023507776699702,0.00019039415650791213,0.1331426565008098,1000,COMPLETE
69,0.1806730493266145,2025-08-17 16:23:43.535922,2025-08-17 16:23:59.390607,0 days 00:00:15.854685,0.06835338813855875,0.30154237299350983,0.0407980068888831,0.5251261809299473,600,COMPLETE
