BRI,Q,gamma,global_best,B_avg,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,sparsity,BRI_time
85,1,0.04874,1.1483135754262213e+55,1.3013786867715318e+57,46,0.5293911153500518,0.5293911153500518,3.7539583599157156e+57,0.7940366052535982,19.81
