BRI,Q,gamma,global_best,B_avg,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,sparsity,BRI_time
96,1,0.04999,1.778503855842809e+45,7.328565064967051e+45,39,0.7649670170248699,0.7649670170248699,6.401130804707686e+45,0.39205444473469814,20.54
