BRI,Q,gamma,global_best,B_avg,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,sparsity,BRI_time
75,1,0.04763,6.414393473192373e+65,4.3453008834310566e+67,38,1.0,1.0,6.471432040126731e+67,0.6716476324622249,21.33
