BRI,Q,gamma,global_best,B_avg,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,sparsity,BRI_time
64,1,0.04644,4.1211046628337186e+76,1.5788923782281491e+78,49,0.05656296435388607,0.05656296435388607,1.1947965770881066e+79,0.9621276556061396,30.32
