BRI,Q,gamma,global_best,B_avg,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,sparsity,BRI_time
59,1,0.04591,1.8011167398638537e+82,8.671251636387201e+83,47,1.0,1.0,3.928533644106385e+84,0.6430265657671005,21.06
