BRI,Q,gamma,global_best,B_avg,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,sparsity,BRI_time
2,1,0.04016,1.215366725038402e+145,6.363693321234692e+146,48,1.0,1.0,2.302846717265917e+147,0.594434057788332,25.72
