BRI,Q,gamma,global_best,B_avg,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,sparsity,BRI_time
101,1,0.05057,1.457520690268322e+45,2.980038319143174e+45,8,1.163357403560563,1.163357403560563,0.0,0.158536073594296,21.7
