norm
1.6472376716461612e+148
9.614026176788523e+146
4.1949430912642186e+147
9.614026176788523e+146
4.1949430912642186e+147
1.1844682995720866e+148
4.1949430912642186e+147
1.1818054886986853e+148
1.1187835555438811e+148
4.1949430912642186e+147
4.1949430912642186e+147
8.90277201691887e+147
5.589096338419599e+147
1.1187835555438811e+148
9.614026176788523e+146
2.5419856543402835e+148
9.517525148531492e+147
8.90277201691887e+147
4.1949430912642186e+147
5.589096338419599e+147
1.6472376716461612e+148
6.608628971353892e+147
6.608628971353892e+147
6.566552954969835e+147
4.1949430912642186e+147
6.566552954969835e+147
6.566552954969835e+147
4.1949430912642186e+147
8.90277201691887e+147
5.589096338419599e+147
9.614026176788523e+146
2.2790372388539933e+148
6.566552954969835e+147
9.614026176788523e+146
9.614026176788523e+146
4.1949430912642186e+147
1.1844682995720866e+148
6.566552954969835e+147
9.614026176788523e+146
9.614026176788523e+146
6.566552954969835e+147
5.589096338419599e+147
4.1949430912642186e+147
4.1949430912642186e+147
6.608628971353892e+147
6.566552954969835e+147
6.566552954969835e+147
6.566552954969835e+147
1.475996586578885e+148
4.1949430912642186e+147
1.6472376716461612e+148
4.1949430912642186e+147
4.1949430912642186e+147
8.90277201691887e+147
9.614026176788523e+146
9.614026176788523e+146
6.608628971353892e+147
4.1949430912642186e+147
9.614026176788523e+146
6.608628971353892e+147
9.517525148531492e+147
1.6472376716461612e+148
5.589096338419599e+147
9.614026176788523e+146
9.614026176788523e+146
5.589096338419599e+147
9.614026176788523e+146
6.566552954969835e+147
1.1187835555438811e+148
4.1949430912642186e+147
9.614026176788523e+146
5.589096338419599e+147
9.517525148531492e+147
4.1949430912642186e+147
9.614026176788523e+146
8.90277201691887e+147
4.1949430912642186e+147
5.589096338419599e+147
4.1949430912642186e+147
9.614026176788523e+146
5.589096338419599e+147
4.1949430912642186e+147
8.90277201691887e+147
6.566552954969835e+147
5.589096338419599e+147
1.2474902327268907e+148
9.614026176788523e+146
8.90277201691887e+147
6.608628971353892e+147
4.1949430912642186e+147
6.566552954969835e+147
9.614026176788523e+146
9.614026176788523e+146
9.614026176788523e+146
6.608628971353892e+147
6.566552954969835e+147
4.1949430912642186e+147
6.566552954969835e+147
5.589096338419599e+147
1.1187835555438811e+148
1.6472376716461612e+148
9.517525148531492e+147
8.90277201691887e+147
9.517525148531492e+147
4.1949430912642186e+147
6.566552954969835e+147
6.566552954969835e+147
6.566552954969835e+147
9.614026176788523e+146
1.2474902327268907e+148
9.517525148531492e+147
9.517525148531492e+147
9.614026176788523e+146
5.589096338419599e+147
5.589096338419599e+147
6.566552954969835e+147
5.589096338419599e+147
9.614026176788523e+146
8.90277201691887e+147
9.614026176788523e+146
4.1949430912642186e+147
1.1187835555438811e+148
4.1949430912642186e+147
6.566552954969835e+147
6.608628971353892e+147
9.614026176788523e+146
4.1949430912642186e+147
6.566552954969835e+147
4.1949430912642186e+147
4.1949430912642186e+147
8.90277201691887e+147
1.1187835555438811e+148
4.1949430912642186e+147
1.1187835555438811e+148
9.614026176788523e+146
6.608628971353892e+147
9.614026176788523e+146
1.1818054886986853e+148
6.566552954969835e+147
6.566552954969835e+147
6.566552954969835e+147
4.1949430912642186e+147
9.614026176788523e+146
6.608628971353892e+147
9.614026176788523e+146
5.589096338419599e+147
9.614026176788523e+146
1.2474902327268907e+148
9.517525148531492e+147
4.1949430912642186e+147
5.589096338419599e+147
9.614026176788523e+146
4.1949430912642186e+147
6.566552954969835e+147
5.589096338419599e+147
5.589096338419599e+147
4.1949430912642186e+147
5.589096338419599e+147
1.1844682995720866e+148
1.8686811446602688e+148
9.517525148531492e+147
9.614026176788523e+146
1.1818054886986853e+148
9.614026176788523e+146
5.589096338419599e+147
9.614026176788523e+146
1.1818054886986853e+148
9.614026176788523e+146
9.614026176788523e+146
4.1949430912642186e+147
1.1187835555438811e+148
1.2474902327268907e+148
2.5075435927059874e+148
5.589096338419599e+147
5.589096338419599e+147
6.566552954969835e+147
9.614026176788523e+146
1.1844682995720866e+148
3.476405154034224e+148
1.6472376716461612e+148
1.1822991976773672e+149
2.2081761130148263e+149
8.471782770559123e+149
7.851267064311199e+149
9.802038520129315e+149
1.0757002909012272e+149
1.745604864934069e+150
9.517525148531492e+147
6.566552954969835e+147
1.1187835555438811e+148
6.566552954969835e+147
