BRI,Q,gamma,global_best,mean_pool,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,sparsity,BRI_time
9,1,0.04069,3.2647502236873467e+139,5.91433011890192e+140,43,1.0,1.0,1.9963135759540423e+141,0.794758238313941,72.22
