BRI,Q,gamma,global_best,mean_pool,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,sparsity,BRI_time
23,1,0.04227,3.2203978109112033e+124,2.3331684458882245e+126,47,1.0,1.0,8.53444785516417e+126,0.6838417824699815,70.05
