BRI,Q,gamma,global_best,mean_pool,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,sparsity,BRI_time
13,1,0.04123,6.36816147034212e+134,3.7937438970528605e+136,45,1.0,1.0,1.1518089324131116e+137,0.748450787424171,74.34
