BRI,Q,gamma,global_best,mean_pool,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,sparsity,BRI_time
22,1,0.04217,9.340868426698029e+125,2.895994536776447e+127,45,0.17319524764205355,0.17319524764205355,6.148405197847973e+127,0.6206787555333289,65.16
