outer,batch,Q,gamma,R,best_norm,eta_CIM,eta_CPM,Sigma_CPM,wall_time
300,3,1,0.04591,288,5.895477252084186e+83,0.15641263111235107,0.15641263111235107,1.5492642933620682e+85,16.14
