outer,batch,Q,gamma,R,best_norm,eta_CIM,eta_CPM,Sigma_CPM,wall_time
90,1,1,0.04169,395,1.2143523010370335e+129,0.14968596120963848,0.14968596120963848,5.810805156325331e+129,21.33
