number,value,datetime_start,datetime_complete,duration,params_dt,params_mu,params_noise,params_r,params_steps,state
0,0.08325301361895614,2025-08-17 16:28:22.429728,2025-08-17 16:28:28.585395,0 days 00:00:06.155667,0.04540643057909761,0.4406053961775056,0.006869402707534468,0.4382659272376105,600,COMPLETE
1,0.11029625372752944,2025-08-17 16:28:28.585730,2025-08-17 16:28:33.658165,0 days 00:00:05.072435,0.03792910202743599,0.14027060408840814,0.04942582707433939,0.3225878102307537,900,COMPLETE
2,0.08865076704206075,2025-08-17 16:28:33.658693,2025-08-17 16:28:37.126172,0 days 00:00:03.467479,0.05230536894746906,0.23421602592073093,0.050726511012782236,0.5166788402403483,600,COMPLETE
3,0.061140725895028045,2025-08-17 16:28:37.126353,2025-08-17 16:28:39.420912,0 days 00:00:02.294559,0.02530502417530197,0.22090536956001788,0.0004379364347734657,0.1746125360003238,400,COMPLETE
4,0.05962601555894269,2025-08-17 16:28:39.421437,2025-08-17 16:28:42.868356,0 days 00:00:03.446919,0.04581987207677681,0.5792398557319041,0.0005975897737423087,0.1030807537712777,600,COMPLETE
5,0.0737141350147212,2025-08-17 16:28:42.868543,2025-08-17 16:28:46.300216,0 days 00:00:03.431673,0.06989051822392843,0.71919026180646,0.00018354986859419353,0.20545234906797424,600,COMPLETE
6,0.07531446396243885,2025-08-17 16:28:46.300389,2025-08-17 16:28:50.809102,0 days 00:00:04.508713,0.032133516590785116,0.5604144891012358,0.25539989749208175,0.5623903737398932,800,COMPLETE
7,0.0767902529659758,2025-08-17 16:28:50.809625,2025-08-17 16:28:54.259483,0 days 00:00:03.449858,0.04435099832178192,0.6845487086093883,0.0041428518901256445,0.1429077122014484,600,COMPLETE
8,0.05980039435740036,2025-08-17 16:28:54.259654,2025-08-17 16:28:57.688480,0 days 00:00:03.428826,0.033002587813312355,0.614528452494825,0.016346266196334745,0.5817069215227318,600,COMPLETE
9,0.06947718282243098,2025-08-17 16:28:57.688650,2025-08-17 16:28:59.965110,0 days 00:00:02.276460,0.02515901284539282,0.6403103484932814,0.027719817786361046,0.2973014336523223,400,COMPLETE
10,0.0558478727271475,2025-08-17 16:28:59.965624,2025-08-17 16:29:02.252999,0 days 00:00:02.287375,0.06889832954563171,0.4445097615718458,0.05196770910525547,0.580259495081847,400,COMPLETE
11,0.09340694088361369,2025-08-17 16:29:02.253201,2025-08-17 16:29:05.669455,0 days 00:00:03.416254,0.06514517118130561,0.2264938799236818,0.0005730276969633785,0.11174044112939452,600,COMPLETE
12,0.10208375550481288,2025-08-17 16:29:05.669626,2025-08-17 16:29:10.741451,0 days 00:00:05.071825,0.05922978166399764,0.4296229929398121,0.08562887486236953,0.2867398207747022,900,COMPLETE
13,0.0777048067155951,2025-08-17 16:29:10.741923,2025-08-17 16:29:16.363331,0 days 00:00:05.621408,0.0166133314159196,0.5468238136863711,0.004052081567076399,0.315414151567718,1000,COMPLETE
14,0.05453146191762164,2025-08-17 16:29:16.363539,2025-08-17 16:29:18.616199,0 days 00:00:02.252660,0.027012311802042752,0.19122641700022303,0.09828480013650233,0.1688832092875547,400,COMPLETE
15,0.07420347257675375,2025-08-17 16:29:18.616399,2025-08-17 16:29:23.674349,0 days 00:00:05.057950,0.021138463463516572,0.30390632746273555,0.1883294848257471,0.5106506251139642,900,COMPLETE
16,0.08063509527137429,2025-08-17 16:29:23.674583,2025-08-17 16:29:25.936398,0 days 00:00:02.261815,0.06562731037711995,0.6299565325695806,0.009919273061627182,0.2991632672621134,400,COMPLETE
17,0.09808323849507057,2025-08-17 16:29:25.936585,2025-08-17 16:29:30.989498,0 days 00:00:05.052913,0.013053096021943001,0.11575125862130385,0.007649935518256512,0.37841135619402444,900,COMPLETE
18,0.07186394272765102,2025-08-17 16:29:30.989995,2025-08-17 16:29:36.601083,0 days 00:00:05.611088,0.04260089403130966,0.5388532222710175,0.00011121019641153271,0.22127221054601456,1000,COMPLETE
19,0.08594368330987956,2025-08-17 16:29:36.601334,2025-08-17 16:29:41.694315,0 days 00:00:05.092981,0.03409288201565311,0.7422341244085623,0.004828921451103863,0.06432075940317408,900,COMPLETE
