number,value,datetime_start,datetime_complete,duration,params_dt,params_mu,params_noise,params_r,params_steps,state
0,0.0038984338346597217,2025-08-17 18:29:11.430512,2025-08-17 18:29:16.364198,0 days 00:00:04.933686,0.0663608042903965,0.305210996172992,0.003969672536160391,0.5035184260996822,400,COMPLETE
1,0.004770204956708395,2025-08-17 18:29:16.364696,2025-08-17 18:29:19.104018,0 days 00:00:02.739322,0.048585522042128536,0.4527145102125877,0.18772425497197956,0.38499053025198193,500,COMPLETE
2,0.0036660327765453905,2025-08-17 18:29:19.104239,2025-08-17 18:29:23.495597,0 days 00:00:04.391358,0.05604181848463323,0.7231302825219292,0.004870704774675917,0.5086115663320719,800,COMPLETE
3,0.0009019431167119592,2025-08-17 18:29:23.495848,2025-08-17 18:29:25.695947,0 days 00:00:02.200099,0.044534273895603646,0.08018087236175254,0.00011861229793817517,0.5955962041079931,400,COMPLETE
4,0.00345508353495,2025-08-17 18:29:25.696145,2025-08-17 18:29:28.404070,0 days 00:00:02.707925,0.025238761302672785,0.7100246394805056,0.00026443311217156995,0.05192101148909986,500,COMPLETE
5,0.003678817350335398,2025-08-17 18:29:28.404306,2025-08-17 18:29:32.776028,0 days 00:00:04.371722,0.0337187325217741,0.24066508005242238,0.0010118753180017653,0.25753515116486186,800,COMPLETE
6,0.003520526883982795,2025-08-17 18:29:32.776260,2025-08-17 18:29:36.623572,0 days 00:00:03.847312,0.05063075263972756,0.6367958615191907,0.00017883218950729898,0.5001141850066125,700,COMPLETE
7,0.0037369954942205307,2025-08-17 18:29:36.623819,2025-08-17 18:29:41.014565,0 days 00:00:04.390746,0.04337375720470024,0.19534682374919238,0.00013796427671709154,0.5409755117401259,800,COMPLETE
8,0.007500904629498674,2025-08-17 18:29:41.014795,2025-08-17 18:29:45.386102,0 days 00:00:04.371307,0.05893064926346317,0.7904494586126137,0.006294069074816673,0.06837624880554698,800,COMPLETE
9,0.008386264105249836,2025-08-17 18:29:45.386321,2025-08-17 18:29:48.698737,0 days 00:00:03.312416,0.04277278241844064,0.4637801139861914,0.10580571428115632,0.5219255057680396,600,COMPLETE
10,0.0019280995218649562,2025-08-17 18:29:48.698917,2025-08-17 18:29:53.583400,0 days 00:00:04.884483,0.05041544707060189,0.180811830693778,0.0003273786568681582,0.454142132782578,900,COMPLETE
11,0.008748685802711896,2025-08-17 18:29:53.583605,2025-08-17 18:29:58.469063,0 days 00:00:04.885458,0.03293353453656608,0.3476572664745394,0.022968429730568504,0.31687466493186417,900,COMPLETE
12,0.007103963127663969,2025-08-17 18:29:58.469285,2025-08-17 18:30:02.828153,0 days 00:00:04.358868,0.04392416691118247,0.48964247952079576,0.075780268978684,0.5066936437102121,800,COMPLETE
13,0.00239264404524831,2025-08-17 18:30:02.828392,2025-08-17 18:30:07.202254,0 days 00:00:04.373862,0.040032705082384205,0.5800114102625287,0.0030295661142690144,0.5449238164319848,800,COMPLETE
14,0.00639759019862454,2025-08-17 18:30:07.202492,2025-08-17 18:30:12.644429,0 days 00:00:05.441937,0.045282704810656126,0.27889909817323993,0.2809500691651413,0.3867587552418096,1000,COMPLETE
