pivot_dt,pivot_mu,pivot_r,pivot_sig,best_dt,best_mu,best_r,best_sig,inv_eff,mean_norm
0.02076923076923077,0.5,0.2,0.15,0.02076923076923077,0.5,0.2,0.15,0.04848913841480397,8.715084238604796e+148
0.02076923076923077,0.5,0.4,0.0,0.02230769230769231,0.5,0.4,0.0,0.043850210635284534,9.637055781947497e+148
0.02076923076923077,0.5,0.4,0.05,0.02076923076923077,0.3,0.4,0.05,0.9872168033300125,4.280588868797036e+147
0.02076923076923077,0.5,0.4,0.1,0.019230769230769232,0.5,0.4,0.1,0.9922906620044906,4.25870102504776e+147
0.02076923076923077,0.5,0.4,0.15,0.02076923076923077,0.5,0.4,0.15,0.05424326251897735,7.790588292777185e+148
0.02076923076923077,0.5,0.6,0.0,0.02076923076923077,0.5,0.6,0.05,0.961462930800136,4.3952492852813855e+147
0.02076923076923077,0.5,0.6,0.05,0.02076923076923077,0.5,0.6,0.05,0.9506007783403315,4.445472122168734e+147
0.02076923076923077,0.5,0.6,0.1,0.02076923076923077,0.5,0.6,0.1,0.9834453308066479,4.297004751608993e+147
0.02076923076923077,0.5,0.6,0.15,0.02076923076923077,0.5,0.6,0.1,0.9834453308066476,4.297004751608994e+147
0.02076923076923077,0.7,0.05,0.0,0.02230769230769231,0.7,0.05,0.0,0.03953721982320923,1.0688331851151467e+149
0.02076923076923077,0.7,0.05,0.05,0.02076923076923077,0.7,0.05,0.05,1.0,4.225869259423844e+147
0.02076923076923077,0.7,0.05,0.1,0.02230769230769231,0.7,0.05,0.1,1.0,4.225869259423844e+147
0.02076923076923077,0.7,0.05,0.15,0.02076923076923077,0.7,0.05,0.15,0.5014376604874692,8.427506731974807e+147
0.02076923076923077,0.7,0.2,0.0,0.02076923076923077,0.5,0.05,0.0,0.03908257102203606,1.0812669558103427e+149
0.02076923076923077,0.7,0.2,0.05,0.02076923076923077,0.7,0.2,0.05,0.996130415033039,4.2422851422358016e+147
0.02076923076923077,0.7,0.2,0.1,0.02076923076923077,0.7,0.2,0.1,1.0,4.225869259423844e+147
0.02076923076923077,0.7,0.2,0.15,0.02076923076923077,0.7,0.2,0.15,0.06444603169598224,6.557221830754394e+148
0.02076923076923077,0.7,0.4,0.0,0.025384615384615387,0.7,0.4,0.0,0.03749444976068652,1.1270652820340173e+149
0.02076923076923077,0.7,0.4,0.05,0.02076923076923077,0.7,0.4,0.05,0.9974169449049713,4.236813181298482e+147
0.02076923076923077,0.7,0.4,0.1,0.02076923076923077,0.7,0.4,0.1,0.9974169449049713,4.236813181298482e+147
0.02076923076923077,0.7,0.4,0.15,0.02076923076923077,0.7,0.4,0.15,0.996130415033039,4.2422851422358016e+147
0.02076923076923077,0.7,0.6,0.0,0.016153846153846154,0.7,0.6,0.05,0.942480044050557,4.483775848729968e+147
0.02076923076923077,0.7,0.6,0.05,0.02076923076923077,0.7,0.6,0.05,0.9809469842189613,4.307948673483632e+147
0.02076923076923077,0.7,0.6,0.1,0.02076923076923077,0.5,0.6,0.1,0.98974723002902,4.269644946922397e+147
0.02076923076923077,0.7,0.6,0.15,0.02076923076923077,0.7,0.6,0.15,1.0,4.225869259423844e+147
0.02230769230769231,0.1,0.05,0.0,0.02076923076923077,0.1,0.05,0.05,1.0,4.225869259423844e+147
0.02230769230769231,0.1,0.05,0.05,0.02230769230769231,0.1,0.05,0.05,0.21180040714746393,1.9952130009276254e+148
0.02230769230769231,0.1,0.05,0.1,0.02230769230769231,0.1,0.05,0.1,0.20575133126183773,2.053872134633254e+148
0.02230769230769231,0.1,0.05,0.15,0.02230769230769231,0.3,0.05,0.15,0.9987068022519696,4.231341220361163e+147
0.02230769230769231,0.1,0.2,0.0,0.017692307692307695,0.1,0.2,0.05,0.9948471997768125,4.247757103173121e+147
0.02230769230769231,0.1,0.2,0.05,0.02230769230769231,0.1,0.2,0.05,1.0,4.225869259423844e+147
0.02230769230769231,0.1,0.2,0.1,0.02230769230769231,0.1,0.2,0.1,0.04079215273436362,1.0359515191420482e+149
0.02230769230769231,0.1,0.2,0.15,0.02230769230769231,0.1,0.2,0.15,0.04255944738396239,9.929333013417538e+148
0.02230769230769231,0.1,0.4,0.0,0.017692307692307695,0.1,0.4,0.0,0.03888460104773819,1.086771921418402e+149
0.02230769230769231,0.1,0.4,0.05,0.02230769230769231,0.1,0.4,0.05,0.9910173140988591,4.264172985985078e+147
0.02230769230769231,0.1,0.4,0.1,0.02076923076923077,0.1,0.4,0.1,0.03646819257142217,1.1587822048344102e+149
0.02230769230769231,0.1,0.4,0.15,0.02230769230769231,0.1,0.4,0.15,0.21842044034235464,1.9347407471572575e+148
0.02230769230769231,0.1,0.6,0.0,0.02076923076923077,0.1,0.6,0.05,0.040484108928637796,1.0438340799035182e+149
0.02230769230769231,0.1,0.6,0.05,0.02076923076923077,0.1,0.6,0.05,0.9586962138645324,4.407933606402013e+147
0.02230769230769231,0.1,0.6,0.1,0.019230769230769232,0.1,0.6,0.1,0.03862366522512879,1.0941139932712725e+149
0.02230769230769231,0.1,0.6,0.15,0.02230769230769231,0.1,0.6,0.15,0.2100741498893038,2.0116084066747947e+148
0.02230769230769231,0.3,0.05,0.0,0.02230769230769231,0.1,0.05,0.0,0.03665093148120582,1.1530046000579334e+149
0.02230769230769231,0.3,0.05,0.05,0.02230769230769231,0.3,0.05,0.05,1.0,4.225869259423844e+147
0.02230769230769231,0.3,0.05,0.1,0.02230769230769231,0.3,0.05,0.1,0.0422347703181308,1.0005664118906638e+149
0.02230769230769231,0.3,0.05,0.15,0.02230769230769231,0.3,0.05,0.15,1.0,4.225869259423844e+147
0.02230769230769231,0.3,0.2,0.0,0.02076923076923077,0.3,0.05,0.0,0.046501116722846896,9.087672635069414e+148
0.02230769230769231,0.3,0.2,0.05,0.02076923076923077,0.3,0.2,0.05,0.9987068022519696,4.231341220361163e+147
0.02230769230769231,0.3,0.2,0.1,0.02230769230769231,0.3,0.2,0.1,0.9893439521242514,4.2713853461683855e+147
0.02230769230769231,0.3,0.2,0.15,0.02230769230769231,0.3,0.2,0.15,0.03854147031041643,1.0964473398104217e+149
0.02230769230769231,0.3,0.4,0.0,0.02230769230769231,0.3,0.4,0.0,0.03612233240654497,1.1698771861858407e+149
0.02230769230769231,0.3,0.4,0.05,0.02230769230769231,0.3,0.4,0.05,0.0439603725639662,9.612905926297221e+148
0.02230769230769231,0.3,0.4,0.1,0.02230769230769231,0.3,0.4,0.1,0.044268437391418676,9.54600954639302e+148
0.02230769230769231,0.3,0.4,0.15,0.02230769230769231,0.3,0.4,0.15,1.0,4.225869259423844e+147
0.02230769230769231,0.3,0.6,0.0,0.019230769230769232,0.3,0.6,0.0,0.039789064885006144,1.0620680007527126e+149
0.02230769230769231,0.3,0.6,0.05,0.02230769230769231,0.3,0.6,0.05,0.20038927369481344,2.1088300693477787e+148
0.02230769230769231,0.3,0.6,0.1,0.02076923076923077,0.3,0.6,0.1,0.9834453308066479,4.297004751608993e+147
0.02230769230769231,0.3,0.6,0.15,0.02230769230769231,0.3,0.6,0.15,0.038622695149288955,1.094141473837991e+149
0.02230769230769231,0.5,0.05,0.0,0.02076923076923077,0.5,0.05,0.0,0.043000376841161064,9.827516803012605e+148
0.02230769230769231,0.5,0.05,0.05,0.02230769230769231,0.5,0.05,0.05,0.9987068022519696,4.231341220361163e+147
0.02230769230769231,0.5,0.05,0.1,0.02230769230769231,0.3,0.05,0.1,0.9987068022519696,4.231341220361163e+147
0.02230769230769231,0.5,0.05,0.15,0.02230769230769231,0.5,0.05,0.15,1.0,4.225869259423844e+147
0.02230769230769231,0.5,0.2,0.0,0.02230769230769231,0.5,0.05,0.0,0.035091086287489304,1.2042571793881609e+149
0.02230769230769231,0.5,0.2,0.05,0.02230769230769231,0.5,0.2,0.05,0.9987068022519696,4.231341220361163e+147
0.02230769230769231,0.5,0.2,0.1,0.02076923076923077,0.5,0.2,0.1,1.0,4.225869259423844e+147
0.02230769230769231,0.5,0.2,0.15,0.02230769230769231,0.5,0.2,0.15,1.0,4.225869259423844e+147
0.02230769230769231,0.5,0.4,0.0,0.016153846153846154,0.5,0.2,0.0,0.15350190308693004,2.752975158249785e+148
0.02230769230769231,0.5,0.4,0.05,0.02076923076923077,0.5,0.4,0.05,0.988078150842875,4.276857307105706e+147
0.02230769230769231,0.5,0.4,0.1,0.02230769230769231,0.5,0.4,0.1,0.9922906620044906,4.25870102504776e+147
0.02230769230769231,0.5,0.4,0.15,0.02230769230769231,0.5,0.4,0.15,1.0,4.225869259423844e+147
0.02230769230769231,0.5,0.6,0.0,0.02076923076923077,0.5,0.6,0.05,0.9743651452554976,4.337048877416216e+147
0.02230769230769231,0.5,0.6,0.05,0.02076923076923077,0.5,0.6,0.05,0.9743651452554976,4.337048877416216e+147
0.02230769230769231,0.5,0.6,0.1,0.02230769230769231,0.3,0.6,0.1,0.9784612990759707,4.318892595358271e+147
0.02230769230769231,0.5,0.6,0.15,0.02384615384615385,0.5,0.6,0.15,0.9910173140988591,4.264172985985078e+147
0.02230769230769231,0.7,0.05,0.0,0.017692307692307695,0.7,0.05,0.05,0.9974169449049713,4.236813181298482e+147
0.02230769230769231,0.7,0.05,0.05,0.02230769230769231,0.7,0.05,0.05,1.0,4.225869259423844e+147
0.02230769230769231,0.7,0.05,0.1,0.02230769230769231,0.7,0.05,0.1,0.9987068022519696,4.231341220361163e+147
0.02230769230769231,0.7,0.05,0.15,0.02230769230769231,0.7,0.05,0.15,1.0,4.225869259423844e+147
0.02230769230769231,0.7,0.2,0.0,0.02230769230769231,0.7,0.2,0.05,0.19420124409958028,2.1760258432005468e+148
0.02230769230769231,0.7,0.2,0.05,0.02230769230769231,0.7,0.2,0.05,0.0524816121080457,8.052094990382349e+148
0.02230769230769231,0.7,0.2,0.1,0.02230769230769231,0.7,0.2,0.1,1.0,4.225869259423844e+147
0.02230769230769231,0.7,0.2,0.15,0.02230769230769231,0.7,0.2,0.15,0.9987068022519696,4.231341220361163e+147
0.02230769230769231,0.7,0.4,0.0,0.02230769230769231,0.7,0.4,0.0,0.037381281014213064,1.1304773792575727e+149
0.02230769230769231,0.7,0.4,0.05,0.02230769230769231,0.7,0.4,0.05,0.9935672863431075,4.253229064110439e+147
0.02230769230769231,0.7,0.4,0.1,0.02230769230769231,0.7,0.4,0.1,0.996130415033039,4.2422851422358016e+147
0.02230769230769231,0.7,0.4,0.15,0.02230769230769231,0.7,0.4,0.15,0.9893439521242514,4.2713853461683855e+147
0.02230769230769231,0.7,0.6,0.0,0.02384615384615385,0.7,0.6,0.05,0.98974723002902,4.269644946922397e+147
0.02230769230769231,0.7,0.6,0.05,0.02076923076923077,0.5,0.6,0.05,0.2881848241635004,1.466374668301866e+148
0.02230769230769231,0.7,0.6,0.1,0.02230769230769231,0.7,0.6,0.1,0.9780671639320538,4.320632994604259e+147
0.02230769230769231,0.7,0.6,0.15,0.02384615384615385,0.7,0.6,0.15,0.9821945687935796,4.302476712546313e+147
0.02384615384615385,0.1,0.05,0.0,0.017692307692307695,0.3,0.05,0.0,1.0,4.225869259423844e+147
0.02384615384615385,0.1,0.05,0.05,0.02384615384615385,0.1,0.05,0.05,1.0,4.225869259423844e+147
0.02384615384615385,0.1,0.05,0.1,0.02384615384615385,0.1,0.05,0.1,0.0460097139541428,9.184732736299351e+148
0.02384615384615385,0.1,0.05,0.15,0.02384615384615385,0.1,0.05,0.15,0.050768374860128807,8.323822204406726e+148
0.02384615384615385,0.1,0.2,0.0,0.02230769230769231,0.1,0.2,0.05,0.9974169449049713,4.236813181298482e+147
0.02384615384615385,0.1,0.2,0.05,0.02384615384615385,0.1,0.2,0.05,0.9987068022519696,4.231341220361163e+147
0.02384615384615385,0.1,0.2,0.1,0.02384615384615385,0.1,0.2,0.1,1.0,4.225869259423844e+147
0.02384615384615385,0.1,0.2,0.15,0.02384615384615385,0.1,0.2,0.15,0.042851332340645705,9.86169864178409e+148
0.02384615384615385,0.1,0.4,0.0,0.025384615384615387,0.1,0.4,0.0,0.05206813710387851,8.116036974768323e+148
0.02384615384615385,0.1,0.4,0.05,0.02384615384615385,0.1,0.4,0.05,0.996130415033039,4.2422851422358016e+147
0.02384615384615385,0.1,0.4,0.1,0.02384615384615385,0.1,0.4,0.1,0.043611496376325984,9.689805694715419e+148
0.02384615384615385,0.1,0.4,0.15,0.02384615384615385,0.1,0.4,0.15,0.9987068022519696,4.231341220361163e+147
0.02384615384615385,0.1,0.6,0.0,0.025384615384615387,0.1,0.6,0.05,0.9805508444133098,4.309689072729621e+147
0.02384615384615385,0.1,0.6,0.05,0.02230769230769231,0.1,0.6,0.05,0.9805508444133098,4.309689072729621e+147
0.02384615384615385,0.1,0.6,0.1,0.025384615384615387,0.1,0.6,0.1,0.9922906620044907,4.258701025047759e+147
0.02384615384615385,0.1,0.6,0.15,0.02230769230769231,0.1,0.6,0.15,0.7540422715827606,5.604286946080091e+147
0.02384615384615385,0.3,0.05,0.0,0.02384615384615385,0.3,0.05,0.05,1.0,4.225869259423844e+147
0.02384615384615385,0.3,0.05,0.05,0.02384615384615385,0.3,0.05,0.05,0.9987068022519696,4.231341220361163e+147
0.02384615384615385,0.3,0.05,0.1,0.02384615384615385,0.3,0.05,0.1,1.0,4.225869259423844e+147
0.02384615384615385,0.3,0.05,0.15,0.02230769230769231,0.3,0.05,0.15,0.9987068022519696,4.231341220361163e+147
0.02384615384615385,0.3,0.2,0.0,0.02230769230769231,0.5,0.2,0.0,0.13428140803649333,3.1470248347972266e+148
0.02384615384615385,0.3,0.2,0.05,0.02384615384615385,0.3,0.2,0.05,0.9974169449049713,4.236813181298482e+147
0.02384615384615385,0.3,0.2,0.1,0.02384615384615385,0.3,0.2,0.1,0.03792624752397453,1.1142334228432492e+149
0.02384615384615385,0.3,0.2,0.15,0.02384615384615385,0.3,0.2,0.15,0.9974169449049713,4.236813181298482e+147
0.02384615384615385,0.3,0.4,0.0,0.025384615384615387,0.3,0.4,0.0,0.041545253325842184,1.0171725819746652e+149
0.02384615384615385,0.3,0.4,0.05,0.02384615384615385,0.3,0.4,0.05,0.9974169449049713,4.236813181298482e+147
0.02384615384615385,0.3,0.4,0.1,0.02384615384615385,0.3,0.4,0.1,1.0,4.225869259423844e+147
0.02384615384615385,0.3,0.4,0.15,0.02384615384615385,0.3,0.4,0.15,0.996130415033039,4.2422851422358016e+147
0.02384615384615385,0.3,0.6,0.0,0.02076923076923077,0.3,0.6,0.05,0.9743651452554973,4.337048877416217e+147
0.02384615384615385,0.3,0.6,0.05,0.02384615384615385,0.3,0.6,0.05,0.03647427414174048,1.1585889942598851e+149
0.02384615384615385,0.3,0.6,0.1,0.02384615384615385,0.3,0.6,0.1,0.236046628059653,1.790268852455666e+148
0.02384615384615385,0.3,0.6,0.15,0.02384615384615385,0.3,0.6,0.15,0.9948471997768125,4.247757103173121e+147
0.02384615384615385,0.5,0.05,0.0,0.02384615384615385,0.5,0.05,0.05,1.0,4.225869259423844e+147
0.02384615384615385,0.5,0.05,0.05,0.02384615384615385,0.5,0.05,0.05,0.19856097063157988,2.128247684316943e+148
0.02384615384615385,0.5,0.05,0.1,0.02230769230769231,0.5,0.05,0.05,0.9987068022519696,4.231341220361163e+147
0.02384615384615385,0.5,0.05,0.15,0.02384615384615385,0.5,0.05,0.15,0.9987068022519696,4.231341220361163e+147
0.02384615384615385,0.5,0.2,0.0,0.02384615384615385,0.5,0.2,0.05,0.037286044947443094,1.1333648461188253e+149
0.02384615384615385,0.5,0.2,0.05,0.02384615384615385,0.5,0.2,0.05,0.0398403470236267,1.0607009163142474e+149
0.02384615384615385,0.5,0.2,0.1,0.02384615384615385,0.5,0.2,0.1,0.9987068022519696,4.231341220361163e+147
0.02384615384615385,0.5,0.2,0.15,0.02384615384615385,0.5,0.2,0.15,0.03954159452745603,1.0687149342168225e+149
0.02384615384615385,0.5,0.4,0.0,0.02230769230769231,0.5,0.4,0.0,0.14353991230610122,2.9440377881882137e+148
0.02384615384615385,0.5,0.4,0.05,0.02384615384615385,0.5,0.4,0.05,0.17410537683630695,2.4271905533376986e+148
0.02384615384615385,0.5,0.4,0.1,0.02384615384615385,0.5,0.4,0.1,0.03754242599166882,1.1256249823497347e+149
0.02384615384615385,0.5,0.4,0.15,0.02384615384615385,0.5,0.4,0.15,0.996130415033039,4.2422851422358016e+147
0.02384615384615385,0.5,0.6,0.0,0.02384615384615385,0.5,0.6,0.0,0.1248732598072355,3.384126646447157e+148
0.02384615384615385,0.5,0.6,0.05,0.02384615384615385,0.5,0.6,0.05,0.037838306158793945,1.1168230527258197e+149
0.02384615384615385,0.5,0.6,0.1,0.02384615384615385,0.5,0.6,0.1,0.9768300359913052,4.3261049555415786e+147
0.02384615384615385,0.5,0.6,0.15,0.02384615384615385,0.5,0.6,0.15,0.9153809685414284,4.616514221567618e+147
0.02384615384615385,0.7,0.05,0.0,0.02384615384615385,0.7,0.05,0.0,1.0,4.225869259423844e+147
0.02384615384615385,0.7,0.05,0.05,0.02384615384615385,0.7,0.05,0.05,0.9935672863431074,4.25322906411044e+147
0.02384615384615385,0.7,0.05,0.1,0.02384615384615385,0.7,0.05,0.1,0.9987068022519696,4.231341220361163e+147
0.02384615384615385,0.7,0.05,0.15,0.02384615384615385,0.7,0.05,0.15,0.040800711330525624,1.0357342118842424e+149
0.02384615384615385,0.7,0.2,0.0,0.02384615384615385,0.7,0.2,0.0,1.0,4.225869259423844e+147
0.02384615384615385,0.7,0.2,0.05,0.02384615384615385,0.7,0.2,0.05,1.0,4.225869259423844e+147
0.02384615384615385,0.7,0.2,0.1,0.02384615384615385,0.7,0.2,0.1,1.0,4.225869259423844e+147
0.02384615384615385,0.7,0.2,0.15,0.02230769230769231,0.5,0.2,0.15,1.0,4.225869259423844e+147
0.02384615384615385,0.7,0.4,0.0,0.02384615384615385,0.7,0.4,0.0,0.16792658662908674,2.5164980389661995e+148
0.02384615384615385,0.7,0.4,0.05,0.02384615384615385,0.7,0.4,0.05,0.03533843944848629,1.1958279214858927e+149
0.02384615384615385,0.7,0.4,0.1,0.02384615384615385,0.7,0.4,0.1,0.9987068022519696,4.231341220361163e+147
0.02384615384615385,0.7,0.4,0.15,0.02384615384615385,0.7,0.4,0.15,0.9948471997768125,4.247757103173121e+147
0.02384615384615385,0.7,0.6,0.0,0.02230769230769231,0.7,0.4,0.0,0.037064720539746736,1.1401325027912162e+149
0.02384615384615385,0.7,0.6,0.05,0.02384615384615385,0.7,0.6,0.05,0.1874287976844101,2.2546531331536907e+148
0.02384615384615385,0.7,0.6,0.1,0.02384615384615385,0.7,0.6,0.1,0.03426279304369607,1.2333697530246596e+149
0.02384615384615385,0.7,0.6,0.15,0.02384615384615385,0.7,0.6,0.15,0.9391107229323202,4.4998626426379265e+147
0.025384615384615387,0.1,0.05,0.0,0.025384615384615387,0.1,0.05,0.05,0.5080324885945894,8.318108298770816e+147
0.025384615384615387,0.1,0.05,0.05,0.025384615384615387,0.1,0.05,0.05,0.9987068022519696,4.231341220361163e+147
0.025384615384615387,0.1,0.05,0.1,0.025384615384615387,0.1,0.05,0.1,0.043205527038019415,9.780853398004429e+148
0.025384615384615387,0.1,0.05,0.15,0.025384615384615387,0.1,0.05,0.15,0.9974169449049713,4.236813181298482e+147
0.025384615384615387,0.1,0.2,0.0,0.02230769230769231,0.5,0.2,0.0,0.12324377100816147,3.4288704612454594e+148
0.025384615384615387,0.1,0.2,0.05,0.02384615384615385,0.1,0.2,0.05,0.9987068022519696,4.231341220361163e+147
0.025384615384615387,0.1,0.2,0.1,0.025384615384615387,0.1,0.2,0.1,1.0,4.225869259423844e+147
0.025384615384615387,0.1,0.2,0.15,0.025384615384615387,0.1,0.2,0.15,0.9987068022519696,4.231341220361163e+147
0.025384615384615387,0.1,0.4,0.0,0.02230769230769231,0.3,0.4,0.0,0.19159437716597552,2.2056332351356182e+148
0.025384615384615387,0.1,0.4,0.05,0.02384615384615385,0.1,0.4,0.05,0.996130415033039,4.2422851422358016e+147
0.025384615384615387,0.1,0.4,0.1,0.025384615384615387,0.1,0.4,0.1,1.0,4.225869259423844e+147
0.025384615384615387,0.1,0.4,0.15,0.025384615384615387,0.1,0.4,0.15,0.8155361145115141,5.18170708105923e+147
0.025384615384615387,0.1,0.6,0.0,0.02076923076923077,0.3,0.6,0.0,0.03628161070905873,1.1647413598340431e+149
0.025384615384615387,0.1,0.6,0.05,0.02230769230769231,0.1,0.6,0.05,0.04181015149920381,1.0107280428066178e+149
0.025384615384615387,0.1,0.6,0.1,0.025384615384615387,0.1,0.6,0.1,0.9922906620044906,4.25870102504776e+147
0.025384615384615387,0.1,0.6,0.15,0.025384615384615387,0.1,0.6,0.15,0.9987068022519696,4.231341220361163e+147
0.025384615384615387,0.3,0.05,0.0,0.02384615384615385,0.1,0.05,0.05,1.0,4.225869259423844e+147
0.025384615384615387,0.3,0.05,0.05,0.025384615384615387,0.3,0.05,0.05,0.175131299614134,2.4129720208407533e+148
0.025384615384615387,0.3,0.05,0.1,0.025384615384615387,0.3,0.05,0.1,0.046971302107575094,8.996704519167109e+148
0.025384615384615387,0.3,0.05,0.15,0.025384615384615387,0.3,0.05,0.15,0.9987068022519696,4.231341220361163e+147
0.025384615384615387,0.3,0.2,0.0,0.025384615384615387,0.3,0.4,0.0,0.13040099236259015,3.240672622853578e+148
0.025384615384615387,0.3,0.2,0.05,0.025384615384615387,0.3,0.2,0.05,0.9974169449049713,4.236813181298482e+147
0.025384615384615387,0.3,0.2,0.1,0.025384615384615387,0.3,0.2,0.1,0.04009061410014667,1.0540794533273022e+149
0.025384615384615387,0.3,0.2,0.15,0.025384615384615387,0.3,0.2,0.15,0.1983830563123903,2.1301563439820395e+148
0.025384615384615387,0.3,0.4,0.0,0.025384615384615387,0.3,0.4,0.0,0.04128059976693018,1.0236937649363275e+149
0.025384615384615387,0.3,0.4,0.05,0.025384615384615387,0.3,0.4,0.05,0.18941897738398528,2.2309640342199033e+148
0.025384615384615387,0.3,0.4,0.1,0.025384615384615387,0.3,0.4,0.1,1.0,4.225869259423844e+147
0.025384615384615387,0.3,0.4,0.15,0.025384615384615387,0.3,0.4,0.15,0.03985369961229635,1.0603455389421376e+149
0.025384615384615387,0.3,0.6,0.0,0.02230769230769231,0.3,0.6,0.0,0.03719246591924734,1.1362164769066655e+149
0.025384615384615387,0.3,0.6,0.05,0.02384615384615385,0.3,0.6,0.05,0.6700727341679531,6.3065829184517066e+147
0.025384615384615387,0.3,0.6,0.1,0.026923076923076925,0.3,0.6,0.1,0.03861874865004585,1.0942532855524895e+149
0.025384615384615387,0.3,0.6,0.15,0.025384615384615387,0.3,0.6,0.15,0.9830471710060217,4.298745150854982e+147
0.025384615384615387,0.5,0.05,0.0,0.02384615384615385,0.7,0.05,0.0,0.15440629836264974,2.736850312607497e+148
0.025384615384615387,0.5,0.05,0.05,0.025384615384615387,0.5,0.05,0.05,0.04234253440025408,9.980199152647996e+148
0.025384615384615387,0.5,0.05,0.1,0.025384615384615387,0.5,0.05,0.1,1.0,4.225869259423844e+147
0.025384615384615387,0.5,0.05,0.15,0.025384615384615387,0.5,0.05,0.15,0.04045318184267052,1.044632107273783e+149
0.025384615384615387,0.5,0.2,0.0,0.02384615384615385,0.5,0.2,0.0,0.13877436083319278,3.045136892760293e+148
0.025384615384615387,0.5,0.2,0.05,0.025384615384615387,0.5,0.2,0.05,1.0,4.225869259423844e+147
0.025384615384615387,0.5,0.2,0.1,0.025384615384615387,0.5,0.2,0.1,0.03856456550096829,1.0957907095615378e+149
0.025384615384615387,0.5,0.2,0.15,0.025384615384615387,0.5,0.2,0.15,1.0,4.225869259423844e+147
0.025384615384615387,0.5,0.4,0.0,0.02384615384615385,0.3,0.4,0.0,0.034425871262523486,1.2275271778013614e+149
0.025384615384615387,0.5,0.4,0.05,0.02384615384615385,0.5,0.4,0.05,0.03515210924102459,1.2021666268867884e+149
0.025384615384615387,0.5,0.4,0.1,0.025384615384615387,0.5,0.4,0.1,0.2009539949143655,2.1029038319067283e+148
0.025384615384615387,0.5,0.4,0.15,0.025384615384615387,0.5,0.4,0.15,0.9922906620044906,4.25870102504776e+147
0.025384615384615387,0.5,0.6,0.0,0.025384615384615387,0.7,0.6,0.0,0.041416293022798215,1.0203398109767215e+149
0.025384615384615387,0.5,0.6,0.05,0.02384615384615385,0.5,0.4,0.05,0.9910173140988591,4.264172985985078e+147
0.025384615384615387,0.5,0.6,0.1,0.025384615384615387,0.5,0.6,0.1,0.039325490819107675,1.0745877982457517e+149
0.025384615384615387,0.5,0.6,0.15,0.025384615384615387,0.5,0.6,0.15,0.19960947620559674,2.1170684577475773e+148
0.025384615384615387,0.7,0.05,0.0,0.025384615384615387,0.7,0.05,0.05,0.9935672863431074,4.25322906411044e+147
0.025384615384615387,0.7,0.05,0.05,0.025384615384615387,0.7,0.05,0.05,0.9974169449049713,4.236813181298482e+147
0.025384615384615387,0.7,0.05,0.1,0.025384615384615387,0.7,0.05,0.1,1.0,4.225869259423844e+147
0.025384615384615387,0.7,0.05,0.15,0.025384615384615387,0.7,0.05,0.15,1.0,4.225869259423844e+147
0.025384615384615387,0.7,0.2,0.0,0.02384615384615385,0.5,0.2,0.0,0.04309047565025113,9.806968235216537e+148
0.025384615384615387,0.7,0.2,0.05,0.025384615384615387,0.7,0.2,0.05,0.9974169449049713,4.236813181298482e+147
0.025384615384615387,0.7,0.2,0.1,0.025384615384615387,0.7,0.2,0.1,0.9987068022519696,4.231341220361163e+147
0.025384615384615387,0.7,0.2,0.15,0.025384615384615387,0.7,0.2,0.15,0.9987068022519696,4.231341220361163e+147
0.025384615384615387,0.7,0.4,0.0,0.02846153846153846,0.7,0.4,0.0,0.13657267657460895,3.0942274585321417e+148
0.025384615384615387,0.7,0.4,0.05,0.025384615384615387,0.7,0.4,0.05,0.9987068022519696,4.231341220361163e+147
0.025384615384615387,0.7,0.4,0.1,0.025384615384615387,0.7,0.4,0.1,1.0,4.225869259423844e+147
0.025384615384615387,0.7,0.4,0.15,0.025384615384615387,0.7,0.4,0.15,0.5539371589179393,7.62878819626157e+147
0.025384615384615387,0.7,0.6,0.0,0.025384615384615387,0.7,0.6,0.05,0.98974723002902,4.269644946922397e+147
0.025384615384615387,0.7,0.6,0.05,0.025384615384615387,0.7,0.6,0.05,0.037763850945469794,1.1190249811985303e+149
0.025384615384615387,0.7,0.6,0.1,0.02384615384615385,0.7,0.6,0.1,0.9859564358272905,4.286060829734355e+147
0.025384615384615387,0.7,0.6,0.15,0.025384615384615387,0.7,0.4,0.15,0.0387899669500619,1.0894232688736798e+149
0.026923076923076925,0.1,0.05,0.0,0.025384615384615387,0.1,0.05,0.05,0.9910173140988588,4.264172985985079e+147
0.026923076923076925,0.1,0.05,0.05,0.026923076923076925,0.1,0.05,0.05,1.0,4.225869259423844e+147
0.026923076923076925,0.1,0.05,0.1,0.026923076923076925,0.1,0.05,0.1,1.0,4.225869259423844e+147
0.026923076923076925,0.1,0.05,0.15,0.026923076923076925,0.1,0.05,0.15,0.04161084910677704,1.0155691003997295e+149
0.026923076923076925,0.1,0.2,0.0,0.02230769230769231,0.1,0.2,0.05,1.0,4.225869259423844e+147
0.026923076923076925,0.1,0.2,0.05,0.026923076923076925,0.1,0.2,0.05,0.9974169449049713,4.236813181298482e+147
0.026923076923076925,0.1,0.2,0.1,0.026923076923076925,0.1,0.2,0.1,0.03960046269557739,1.067126233324489e+149
0.026923076923076925,0.1,0.2,0.15,0.026923076923076925,0.1,0.2,0.15,0.9922906620044907,4.258701025047759e+147
0.026923076923076925,0.1,0.4,0.0,0.026923076923076925,0.1,0.4,0.0,0.1580964855054897,2.6729685014263687e+148
0.026923076923076925,0.1,0.4,0.05,0.026923076923076925,0.1,0.4,0.05,0.9884803972622757,4.2751169078597166e+147
