BRI,Q,gamma,global_best,B_avg,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,sparsity,BRI_time
67,2,0.04018,1.3947372759516557e+74,3.1945377976821094e+76,50,105.30463784953258,0.026811042118153505,1.5073873992940752e+77,1.038465344551587,218.04
