BRI,Q,gamma,global_best,B_avg,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,sparsity,BRI_time
49,1,0.04487,6.641320887515763e+94,2.3205305388370997e+96,50,0.15778823441580367,0.15778823441580367,6.718633741920662e+96,0.7849458690739108,19.49
