BRI,Q,gamma,global_best,B_avg,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,sparsity,BRI_time
8,1,0.04055,1.608962830746674e+138,1.711785851459539e+140,50,0.5704289689261665,0.5704289689261665,3.1386391275082485e+140,0.8477564311459336,17.23
