BRI,Q,gamma,global_best,B_avg,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,sparsity,BRI_time
21,1,0.04207,1.424691595176881e+125,3.140361495791355e+126,50,1.0,1.0,1.2232604906196755e+127,0.9290190932234769,24.67
