BRI,Q,gamma,global_best,B_avg,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,sparsity,BRI_time
32,1,0.04315,1.305993625520116e+112,3.8635059679738794e+114,50,0.14573650025458232,0.14573650025458232,8.966492158131246e+114,0.7320557879039858,33.9
