BRI,Q,gamma,global_best,B_avg,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,sparsity,BRI_time
39,1,0.04385,5.374372311157131e+105,8.209547716257702e+106,50,0.16302651797738393,0.16302651797738393,4.3392017404940396e+107,0.5999023265140984,22.85
