BRI,Q,gamma,global_best,B_avg,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,sparsity,BRI_time
69,2,0.04037,2.4480180215296764e+71,2.9661489440709347e+72,50,1.0,0.0008997199151975232,1.0078752713278073e+74,0.6855719841602369,234.92
